"network","week","wordcounts","show","year","death_text","health_text"
"msnbc",41,96,"Dateline",2020,1,2
"msnbc",43,245,"Dateline",2020,5,14
"msnbc",45,1757,"Dateline",2020,12,19
"msnbc",46,233,"Dateline",2020,3,6
"msnbc",47,51,"Dateline",2020,1,2
"msnbc",48,128,"Dateline",2020,4,2
"msnbc",51,282,"Dateline",2020,3,20
"msnbc",14,3400,"Dateline_Extra",2020,46,170
"msnbc",18,2204,"Dateline_Extra",2020,19,116
"msnbc",19,1472,"Dateline_Extra",2020,11,25
"msnbc",20,4515,"Dateline_Extra",2020,47,79
"msnbc",23,2326,"Dateline_Extra",2020,39,74
"msnbc",30,633,"Dateline_Extra",2020,5,13
"msnbc",31,840,"Dateline_Extra",2020,17,35
"msnbc",33,1838,"Dateline_Extra",2020,7,61
"msnbc",40,2647,"Dateline_Extra",2020,7,105
"msnbc",41,120,"Dateline_Extra",2020,0,4
"msnbc",44,192,"Dateline_Extra",2020,2,3
"msnbc",48,120,"Dateline_Extra",2020,4,1
"msnbc",52,115,"Dateline_Extra",2020,1,4
"msnbc",9,583,"Deadline_White_House",2020,4,31
"msnbc",14,902,"Deadline_White_House",2020,12,57
"msnbc",17,4292,"Deadline_White_House",2020,44,151
"msnbc",19,871,"Deadline_White_House",2020,10,33
"msnbc",20,737,"Deadline_White_House",2020,8,19
"msnbc",21,670,"Deadline_White_House",2020,15,5
"msnbc",22,322,"Deadline_White_House",2020,8,3
"msnbc",23,356,"Deadline_White_House",2020,7,5
"msnbc",24,3141,"Deadline_White_House",2020,34,78
"msnbc",25,1215,"Deadline_White_House",2020,10,21
"msnbc",27,1629,"Deadline_White_House",2020,12,38
"msnbc",29,2235,"Deadline_White_House",2020,22,60
"msnbc",30,2076,"Deadline_White_House",2020,17,29
"msnbc",31,896,"Deadline_White_House",2020,16,29
"msnbc",33,1170,"Deadline_White_House",2020,20,39
"msnbc",34,1865,"Deadline_White_House",2020,15,34
"msnbc",35,2295,"Deadline_White_House",2020,25,57
"msnbc",36,1352,"Deadline_White_House",2020,14,41
"msnbc",38,3182,"Deadline_White_House",2020,44,78
"msnbc",39,2414,"Deadline_White_House",2020,19,47
"msnbc",40,8770,"Deadline_White_House",2020,56,354
"msnbc",41,6042,"Deadline_White_House",2020,41,169
"msnbc",43,2513,"Deadline_White_House",2020,18,55
"msnbc",44,1921,"Deadline_White_House",2020,23,32
"msnbc",45,2218,"Deadline_White_House",2020,28,31
"msnbc",46,2698,"Deadline_White_House",2020,35,75
"msnbc",47,748,"Deadline_White_House",2020,11,31
"msnbc",49,5930,"Deadline_White_House",2020,74,259
"msnbc",50,6101,"Deadline_White_House",2020,83,269
"msnbc",52,4678,"Deadline_White_House",2020,45,129
"msnbc",53,1701,"Deadline_White_House",2020,15,87
"msnbc",40,1153,"Debate_Analysis_on_MSNBC",2020,16,15
"msnbc",43,1214,"Debate_Pre-Show_on_MSNBC",2020,7,16
"msnbc",11,5160,"Decision_2020",2020,22,111
"msnbc",45,1933,"Decision_2020",2020,12,17
"msnbc",33,1356,"Decision_2020_Democratic_National_Convention",2020,9,35
"msnbc",34,922,"Decision_2020_Democratic_National_Convention",2020,11,22
"msnbc",40,1694,"Decision_2020_Joe_Biden_Town_Hall",2020,23,44
"msnbc",34,1454,"Decision_2020_Republican_National_Convention",2020,6,37
"msnbc",35,4380,"Decision_2020_Republican_National_Convention",2020,42,88
"msnbc",10,202,"First_Look",2020,0,3
"msnbc",11,1389,"First_Look",2020,7,39
"msnbc",12,3221,"First_Look",2020,19,120
"msnbc",13,1942,"First_Look",2020,23,65
"msnbc",14,1718,"First_Look",2020,23,62
"msnbc",15,1740,"First_Look",2020,25,54
"msnbc",16,4671,"First_Look",2020,32,78
"msnbc",17,5844,"First_Look",2020,44,145
"msnbc",18,5022,"First_Look",2020,71,117
"msnbc",19,1644,"First_Look",2020,15,52
"msnbc",20,709,"First_Look",2020,3,26
"msnbc",21,1824,"First_Look",2020,28,55
"msnbc",22,1252,"First_Look",2020,13,76
"msnbc",23,1639,"First_Look",2020,29,82
"msnbc",24,1379,"First_Look",2020,6,34
"msnbc",25,2141,"First_Look",2020,21,94
"msnbc",26,1001,"First_Look",2020,2,20
"msnbc",27,4804,"First_Look",2020,38,145
"msnbc",28,4026,"First_Look",2020,47,123
"msnbc",29,2805,"First_Look",2020,21,52
"msnbc",30,4002,"First_Look",2020,28,98
"msnbc",31,1218,"First_Look",2020,11,44
"msnbc",32,2296,"First_Look",2020,30,53
"msnbc",33,509,"First_Look",2020,5,2
"msnbc",34,2128,"First_Look",2020,14,59
"msnbc",35,428,"First_Look",2020,2,12
"msnbc",36,1425,"First_Look",2020,20,46
"msnbc",37,519,"First_Look",2020,7,9
"msnbc",38,437,"First_Look",2020,2,15
"msnbc",10,518,"Hardball_With_Chris_Matthews",2020,5,15
"msnbc",14,1882,"Kasie_DC",2020,9,83
"msnbc",16,1148,"Kasie_DC",2020,11,23
"msnbc",17,1679,"Kasie_DC",2020,26,59
"msnbc",18,1696,"Kasie_DC",2020,8,46
"msnbc",20,901,"Kasie_DC",2020,12,6
"msnbc",21,1287,"Kasie_DC",2020,19,14
"msnbc",28,1519,"Kasie_DC",2020,24,37
"msnbc",29,1368,"Kasie_DC",2020,23,20
"msnbc",30,1286,"Kasie_DC",2020,13,11
"msnbc",31,1016,"Kasie_DC",2020,7,14
"msnbc",32,802,"Kasie_DC",2020,9,9
"msnbc",33,912,"Kasie_DC",2020,5,5
"msnbc",35,719,"Kasie_DC",2020,2,4
"msnbc",9,2039,"Meet_the_Press",2020,9,36
"msnbc",10,975,"Meet_the_Press",2020,6,31
"msnbc",13,860,"Meet_the_Press",2020,11,22
"msnbc",14,1592,"Meet_the_Press",2020,18,28
"msnbc",17,1660,"Meet_the_Press",2020,42,52
"msnbc",19,1693,"Meet_the_Press",2020,8,56
"msnbc",20,748,"Meet_the_Press",2020,8,13
"msnbc",25,1650,"Meet_the_Press",2020,12,28
"msnbc",26,856,"Meet_the_Press",2020,6,32
"msnbc",27,1000,"Meet_the_Press",2020,8,15
"msnbc",31,721,"Meet_the_Press",2020,14,24
"msnbc",32,639,"Meet_the_Press",2020,13,9
"msnbc",38,91,"Meet_the_Press",2020,2,4
"msnbc",41,995,"Meet_the_Press",2020,2,26
"msnbc",46,1356,"Meet_the_Press",2020,7,28
"msnbc",51,1349,"Meet_the_Press",2020,19,42
"msnbc",9,1390,"Morning_Joe",2020,14,64
"msnbc",11,5916,"Morning_Joe",2020,37,248
"msnbc",12,3326,"Morning_Joe",2020,24,163
"msnbc",14,2197,"Morning_Joe",2020,27,71
"msnbc",15,5470,"Morning_Joe",2020,84,220
"msnbc",17,8370,"Morning_Joe",2020,90,237
"msnbc",18,4922,"Morning_Joe",2020,62,164
"msnbc",19,3031,"Morning_Joe",2020,35,112
"msnbc",20,7363,"Morning_Joe",2020,113,224
"msnbc",21,5573,"Morning_Joe",2020,46,147
"msnbc",22,4019,"Morning_Joe",2020,62,137
"msnbc",23,1056,"Morning_Joe",2020,8,43
"msnbc",24,3062,"Morning_Joe",2020,37,131
"msnbc",25,9974,"Morning_Joe",2020,107,278
"msnbc",26,4948,"Morning_Joe",2020,34,138
"msnbc",27,6972,"Morning_Joe",2020,60,206
"msnbc",28,15386,"Morning_Joe",2020,177,483
"msnbc",29,10161,"Morning_Joe",2020,101,279
"msnbc",30,5310,"Morning_Joe",2020,48,138
"msnbc",31,4232,"Morning_Joe",2020,40,93
"msnbc",32,7235,"Morning_Joe",2020,83,154
"msnbc",33,6028,"Morning_Joe",2020,92,124
"msnbc",34,1830,"Morning_Joe",2020,14,44
"msnbc",35,2512,"Morning_Joe",2020,38,47
"msnbc",36,3864,"Morning_Joe",2020,56,88
"msnbc",37,1728,"Morning_Joe",2020,25,28
"msnbc",38,8685,"Morning_Joe",2020,107,257
"msnbc",39,1344,"Morning_Joe",2020,7,79
"msnbc",40,11456,"Morning_Joe",2020,71,430
"msnbc",41,14850,"Morning_Joe",2020,90,438
"msnbc",42,5498,"Morning_Joe",2020,47,137
"msnbc",43,7982,"Morning_Joe",2020,102,217
"msnbc",44,6774,"Morning_Joe",2020,79,148
"msnbc",45,1321,"Morning_Joe",2020,12,32
"msnbc",46,9202,"Morning_Joe",2020,89,357
"msnbc",47,5127,"Morning_Joe",2020,58,187
"msnbc",48,2833,"Morning_Joe",2020,21,104
"msnbc",49,9372,"Morning_Joe",2020,111,451
"msnbc",50,6998,"Morning_Joe",2020,119,332
"msnbc",51,6086,"Morning_Joe",2020,47,251
"msnbc",52,5188,"Morning_Joe",2020,43,166
"msnbc",53,1870,"Morning_Joe",2020,17,77
"msnbc",7,594,"MSNBC_Live",2020,9,18
"msnbc",9,1898,"MSNBC_Live",2020,17,100
"msnbc",10,4132,"MSNBC_Live",2020,22,160
"msnbc",11,1454,"MSNBC_Live",2020,8,29
"msnbc",12,2518,"MSNBC_Live",2020,17,116
"msnbc",13,5178,"MSNBC_Live",2020,66,218
"msnbc",14,3574,"MSNBC_Live",2020,32,127
"msnbc",15,2396,"MSNBC_Live",2020,31,93
"msnbc",16,9157,"MSNBC_Live",2020,78,293
"msnbc",17,8639,"MSNBC_Live",2020,58,305
"msnbc",18,12184,"MSNBC_Live",2020,92,391
"msnbc",19,21072,"MSNBC_Live",2020,139,645
"msnbc",20,15953,"MSNBC_Live",2020,140,564
"msnbc",21,22052,"MSNBC_Live",2020,246,692
"msnbc",22,3125,"MSNBC_Live",2020,28,97
"msnbc",23,4008,"MSNBC_Live",2020,44,109
"msnbc",24,5513,"MSNBC_Live",2020,36,152
"msnbc",25,20200,"MSNBC_Live",2020,134,438
"msnbc",26,17244,"MSNBC_Live",2020,112,489
"msnbc",27,13569,"MSNBC_Live",2020,103,394
"msnbc",28,19796,"MSNBC_Live",2020,190,659
"msnbc",29,11546,"MSNBC_Live",2020,88,367
"msnbc",30,11127,"MSNBC_Live",2020,85,267
"msnbc",31,13952,"MSNBC_Live",2020,114,349
"msnbc",32,13852,"MSNBC_Live",2020,112,330
"msnbc",33,6827,"MSNBC_Live",2020,66,207
"msnbc",34,5038,"MSNBC_Live",2020,23,127
"msnbc",35,3650,"MSNBC_Live",2020,33,91
"msnbc",36,2338,"MSNBC_Live",2020,21,60
"msnbc",37,6438,"MSNBC_Live",2020,50,144
"msnbc",48,12512,"MSNBC_Live",2020,114,360
"msnbc",52,8397,"MSNBC_Live",2020,58,353
"msnbc",53,4812,"MSNBC_Live",2020,51,167
"msnbc",11,3195,"MSNBC_Live_Decision_2020",2020,12,93
"msnbc",16,595,"MSNBC_Live_Decision_2020",2020,8,25
"msnbc",17,3323,"MSNBC_Live_Decision_2020",2020,11,125
"msnbc",18,1444,"MSNBC_Live_Decision_2020",2020,9,63
"msnbc",20,701,"MSNBC_Live_Decision_2020",2020,9,26
"msnbc",24,762,"MSNBC_Live_Decision_2020",2020,8,21
"msnbc",26,557,"MSNBC_Live_Decision_2020",2020,6,11
"msnbc",27,835,"MSNBC_Live_Decision_2020",2020,11,20
"msnbc",28,1087,"MSNBC_Live_Decision_2020",2020,10,28
"msnbc",29,2810,"MSNBC_Live_Decision_2020",2020,24,107
"msnbc",7,81,"MSNBC_Live_With_Ali_Velshi",2020,1,7
"msnbc",9,2236,"MSNBC_Live_With_Ali_Velshi",2020,16,124
"msnbc",12,2511,"MSNBC_Live_With_Ali_Velshi",2020,13,107
"msnbc",13,3580,"MSNBC_Live_With_Ali_Velshi",2020,22,125
"msnbc",14,2731,"MSNBC_Live_With_Ali_Velshi",2020,48,124
"msnbc",15,486,"MSNBC_Live_With_Ali_Velshi",2020,6,22
"msnbc",16,3208,"MSNBC_Live_With_Ali_Velshi",2020,43,76
"msnbc",17,927,"MSNBC_Live_With_Ali_Velshi",2020,11,46
"msnbc",18,896,"MSNBC_Live_With_Ali_Velshi",2020,18,45
"msnbc",12,965,"MSNBC_Live_With_Alicia_Menendez",2020,5,36
"msnbc",13,705,"MSNBC_Live_With_Alicia_Menendez",2020,2,24
"msnbc",33,664,"MSNBC_Live_With_Ayman_Mohyeldin",2020,4,26
"msnbc",34,604,"MSNBC_Live_With_Ayman_Mohyeldin",2020,2,3
"msnbc",35,1536,"MSNBC_Live_With_Ayman_Mohyeldin",2020,13,44
"msnbc",36,1068,"MSNBC_Live_With_Ayman_Mohyeldin",2020,16,56
"msnbc",37,809,"MSNBC_Live_With_Ayman_Mohyeldin",2020,14,20
"msnbc",38,807,"MSNBC_Live_With_Ayman_Mohyeldin",2020,12,31
"msnbc",39,1997,"MSNBC_Live_With_Ayman_Mohyeldin",2020,19,46
"msnbc",40,5268,"MSNBC_Live_With_Ayman_Mohyeldin",2020,25,222
"msnbc",41,2965,"MSNBC_Live_With_Ayman_Mohyeldin",2020,10,90
"msnbc",42,971,"MSNBC_Live_With_Ayman_Mohyeldin",2020,4,37
"msnbc",43,3069,"MSNBC_Live_With_Ayman_Mohyeldin",2020,33,111
"msnbc",44,3453,"MSNBC_Live_With_Ayman_Mohyeldin",2020,32,78
"msnbc",46,2941,"MSNBC_Live_With_Ayman_Mohyeldin",2020,29,88
"msnbc",47,2040,"MSNBC_Live_With_Ayman_Mohyeldin",2020,23,92
"msnbc",48,1186,"MSNBC_Live_With_Ayman_Mohyeldin",2020,6,28
"msnbc",49,2466,"MSNBC_Live_With_Ayman_Mohyeldin",2020,31,129
"msnbc",50,2384,"MSNBC_Live_With_Ayman_Mohyeldin",2020,18,147
"msnbc",51,2749,"MSNBC_Live_With_Ayman_Mohyeldin",2020,28,139
"msnbc",52,2038,"MSNBC_Live_With_Ayman_Mohyeldin",2020,23,79
"msnbc",9,305,"MSNBC_Live_With_Craig_Melvin",2020,1,12
"msnbc",11,1629,"MSNBC_Live_With_Craig_Melvin",2020,9,82
"msnbc",13,759,"MSNBC_Live_With_Craig_Melvin",2020,4,27
"msnbc",16,831,"MSNBC_Live_With_Craig_Melvin",2020,4,41
"msnbc",17,831,"MSNBC_Live_With_Craig_Melvin",2020,5,48
"msnbc",18,1332,"MSNBC_Live_With_Craig_Melvin",2020,4,74
"msnbc",19,2200,"MSNBC_Live_With_Craig_Melvin",2020,17,120
"msnbc",20,3326,"MSNBC_Live_With_Craig_Melvin",2020,27,197
"msnbc",21,3337,"MSNBC_Live_With_Craig_Melvin",2020,33,115
"msnbc",22,707,"MSNBC_Live_With_Craig_Melvin",2020,3,23
"msnbc",23,143,"MSNBC_Live_With_Craig_Melvin",2020,4,1
"msnbc",24,389,"MSNBC_Live_With_Craig_Melvin",2020,6,16
"msnbc",25,1031,"MSNBC_Live_With_Craig_Melvin",2020,9,36
"msnbc",26,2413,"MSNBC_Live_With_Craig_Melvin",2020,16,94
"msnbc",27,1100,"MSNBC_Live_With_Craig_Melvin",2020,5,53
"msnbc",28,4851,"MSNBC_Live_With_Craig_Melvin",2020,21,198
"msnbc",29,3087,"MSNBC_Live_With_Craig_Melvin",2020,21,117
"msnbc",30,1260,"MSNBC_Live_With_Craig_Melvin",2020,12,46
"msnbc",31,2979,"MSNBC_Live_With_Craig_Melvin",2020,25,90
"msnbc",32,2083,"MSNBC_Live_With_Craig_Melvin",2020,21,104
"msnbc",33,938,"MSNBC_Live_With_Craig_Melvin",2020,12,33
"msnbc",35,140,"MSNBC_Live_With_Craig_Melvin",2020,3,1
"msnbc",36,1528,"MSNBC_Live_With_Craig_Melvin",2020,22,44
"msnbc",37,816,"MSNBC_Live_With_Craig_Melvin",2020,8,18
"msnbc",38,972,"MSNBC_Live_With_Craig_Melvin",2020,7,46
"msnbc",39,2184,"MSNBC_Live_With_Craig_Melvin",2020,26,125
"msnbc",40,3073,"MSNBC_Live_With_Craig_Melvin",2020,5,106
"msnbc",43,493,"MSNBC_Live_With_Craig_Melvin",2020,6,35
"msnbc",45,205,"MSNBC_Live_With_Craig_Melvin",2020,3,6
"msnbc",46,4699,"MSNBC_Live_With_Craig_Melvin",2020,33,191
"msnbc",47,4694,"MSNBC_Live_With_Craig_Melvin",2020,27,206
"msnbc",48,2757,"MSNBC_Live_With_Craig_Melvin",2020,20,117
"msnbc",49,2658,"MSNBC_Live_With_Craig_Melvin",2020,17,141
"msnbc",50,966,"MSNBC_Live_With_Craig_Melvin",2020,8,48
"msnbc",51,3622,"MSNBC_Live_With_Craig_Melvin",2020,23,210
"msnbc",52,1443,"MSNBC_Live_With_Craig_Melvin",2020,14,31
"msnbc",12,1742,"MSNBC_Live_with_David_Gura",2020,4,106
"msnbc",14,2862,"MSNBC_Live_with_David_Gura",2020,37,82
"msnbc",13,1168,"MSNBC_Live_With_Hallie_Jackson",2020,15,33
"msnbc",16,3871,"MSNBC_Live_With_Hallie_Jackson",2020,47,144
"msnbc",17,5530,"MSNBC_Live_With_Hallie_Jackson",2020,58,212
"msnbc",18,4820,"MSNBC_Live_With_Hallie_Jackson",2020,42,159
"msnbc",19,2427,"MSNBC_Live_With_Hallie_Jackson",2020,21,114
"msnbc",20,3183,"MSNBC_Live_With_Hallie_Jackson",2020,27,92
"msnbc",21,2585,"MSNBC_Live_With_Hallie_Jackson",2020,13,114
"msnbc",22,1705,"MSNBC_Live_With_Hallie_Jackson",2020,22,72
"msnbc",24,609,"MSNBC_Live_With_Hallie_Jackson",2020,3,24
"msnbc",25,1248,"MSNBC_Live_With_Hallie_Jackson",2020,4,52
"msnbc",26,5411,"MSNBC_Live_With_Hallie_Jackson",2020,38,238
"msnbc",27,2105,"MSNBC_Live_With_Hallie_Jackson",2020,8,53
"msnbc",28,2390,"MSNBC_Live_With_Hallie_Jackson",2020,22,91
"msnbc",29,3179,"MSNBC_Live_With_Hallie_Jackson",2020,24,130
"msnbc",30,3289,"MSNBC_Live_With_Hallie_Jackson",2020,23,90
"msnbc",31,4751,"MSNBC_Live_With_Hallie_Jackson",2020,53,171
"msnbc",32,699,"MSNBC_Live_With_Hallie_Jackson",2020,1,14
"msnbc",33,766,"MSNBC_Live_With_Hallie_Jackson",2020,5,5
"msnbc",34,80,"MSNBC_Live_With_Hallie_Jackson",2020,0,7
"msnbc",35,2338,"MSNBC_Live_With_Hallie_Jackson",2020,24,42
"msnbc",36,2785,"MSNBC_Live_With_Hallie_Jackson",2020,19,54
"msnbc",37,1934,"MSNBC_Live_With_Hallie_Jackson",2020,20,67
"msnbc",38,1447,"MSNBC_Live_With_Hallie_Jackson",2020,18,68
"msnbc",39,508,"MSNBC_Live_With_Hallie_Jackson",2020,0,21
"msnbc",40,3083,"MSNBC_Live_With_Hallie_Jackson",2020,14,67
"msnbc",43,567,"MSNBC_Live_With_Hallie_Jackson",2020,9,16
"msnbc",46,2669,"MSNBC_Live_With_Hallie_Jackson",2020,18,127
"msnbc",47,3139,"MSNBC_Live_With_Hallie_Jackson",2020,28,103
"msnbc",48,794,"MSNBC_Live_With_Hallie_Jackson",2020,13,20
"msnbc",49,455,"MSNBC_Live_With_Hallie_Jackson",2020,4,16
"msnbc",50,1080,"MSNBC_Live_With_Hallie_Jackson",2020,13,33
"msnbc",11,1053,"MSNBC_Live_With_Katy_Tur",2020,2,46
"msnbc",12,1064,"MSNBC_Live_With_Katy_Tur",2020,10,35
"msnbc",13,1638,"MSNBC_Live_With_Katy_Tur",2020,17,75
"msnbc",14,1969,"MSNBC_Live_With_Katy_Tur",2020,13,98
"msnbc",17,4082,"MSNBC_Live_With_Katy_Tur",2020,30,164
"msnbc",18,482,"MSNBC_Live_With_Katy_Tur",2020,0,16
"msnbc",33,872,"MSNBC_Live_With_Katy_Tur",2020,6,10
"msnbc",34,1347,"MSNBC_Live_With_Katy_Tur",2020,8,18
"msnbc",35,1338,"MSNBC_Live_With_Katy_Tur",2020,6,24
"msnbc",36,2073,"MSNBC_Live_With_Katy_Tur",2020,26,35
"msnbc",37,2869,"MSNBC_Live_With_Katy_Tur",2020,27,97
"msnbc",38,1327,"MSNBC_Live_With_Katy_Tur",2020,14,35
"msnbc",40,4620,"MSNBC_Live_With_Katy_Tur",2020,24,154
"msnbc",41,1733,"MSNBC_Live_With_Katy_Tur",2020,11,56
"msnbc",42,884,"MSNBC_Live_With_Katy_Tur",2020,1,29
"msnbc",43,2568,"MSNBC_Live_With_Katy_Tur",2020,20,80
"msnbc",44,526,"MSNBC_Live_With_Katy_Tur",2020,10,15
"msnbc",46,1136,"MSNBC_Live_With_Katy_Tur",2020,6,33
"msnbc",47,644,"MSNBC_Live_With_Katy_Tur",2020,5,8
"msnbc",49,1952,"MSNBC_Live_With_Katy_Tur",2020,21,133
"msnbc",50,840,"MSNBC_Live_With_Katy_Tur",2020,11,45
"msnbc",51,742,"MSNBC_Live_With_Katy_Tur",2020,1,41
"msnbc",52,685,"MSNBC_Live_With_Katy_Tur",2020,7,19
"msnbc",38,691,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,14,33
"msnbc",39,427,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,2,16
"msnbc",40,1890,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,4,67
"msnbc",41,3463,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,12,106
"msnbc",43,1407,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,15,24
"msnbc",44,1614,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,8,20
"msnbc",45,339,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,2,5
"msnbc",46,798,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,3,16
"msnbc",47,1993,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,7,113
"msnbc",48,1436,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,14,35
"msnbc",51,831,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,5,31
"msnbc",52,2065,"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",2020,22,36
"msnbc",12,499,"MSNBC_Live_With_Stephanie_Ruhle",2020,3,30
"msnbc",15,826,"MSNBC_Live_With_Stephanie_Ruhle",2020,11,20
"msnbc",17,1011,"MSNBC_Live_With_Stephanie_Ruhle",2020,10,52
"msnbc",20,2320,"MSNBC_Live_With_Stephanie_Ruhle",2020,17,72
"msnbc",21,710,"MSNBC_Live_With_Stephanie_Ruhle",2020,11,11
"msnbc",22,543,"MSNBC_Live_With_Stephanie_Ruhle",2020,5,20
"msnbc",24,1049,"MSNBC_Live_With_Stephanie_Ruhle",2020,13,31
"msnbc",25,1069,"MSNBC_Live_With_Stephanie_Ruhle",2020,13,41
"msnbc",26,2249,"MSNBC_Live_With_Stephanie_Ruhle",2020,13,46
"msnbc",27,3538,"MSNBC_Live_With_Stephanie_Ruhle",2020,24,126
"msnbc",28,983,"MSNBC_Live_With_Stephanie_Ruhle",2020,4,21
"msnbc",30,2356,"MSNBC_Live_With_Stephanie_Ruhle",2020,21,72
"msnbc",32,2360,"MSNBC_Live_With_Stephanie_Ruhle",2020,7,59
"msnbc",33,673,"MSNBC_Live_With_Stephanie_Ruhle",2020,5,23
"msnbc",34,1227,"MSNBC_Live_With_Stephanie_Ruhle",2020,8,25
"msnbc",35,2278,"MSNBC_Live_With_Stephanie_Ruhle",2020,23,99
"msnbc",36,3305,"MSNBC_Live_With_Stephanie_Ruhle",2020,35,90
"msnbc",37,1297,"MSNBC_Live_With_Stephanie_Ruhle",2020,15,20
"msnbc",39,1337,"MSNBC_Live_With_Stephanie_Ruhle",2020,9,41
"msnbc",40,4773,"MSNBC_Live_With_Stephanie_Ruhle",2020,19,146
"msnbc",41,2591,"MSNBC_Live_With_Stephanie_Ruhle",2020,10,83
"msnbc",42,960,"MSNBC_Live_With_Stephanie_Ruhle",2020,8,19
"msnbc",43,924,"MSNBC_Live_With_Stephanie_Ruhle",2020,12,16
"msnbc",44,929,"MSNBC_Live_With_Stephanie_Ruhle",2020,11,26
"msnbc",45,701,"MSNBC_Live_With_Stephanie_Ruhle",2020,6,20
"msnbc",46,2241,"MSNBC_Live_With_Stephanie_Ruhle",2020,20,74
"msnbc",47,1899,"MSNBC_Live_With_Stephanie_Ruhle",2020,15,104
"msnbc",48,1149,"MSNBC_Live_With_Stephanie_Ruhle",2020,5,41
"msnbc",49,3049,"MSNBC_Live_With_Stephanie_Ruhle",2020,27,159
"msnbc",50,2287,"MSNBC_Live_With_Stephanie_Ruhle",2020,20,120
"msnbc",51,3487,"MSNBC_Live_With_Stephanie_Ruhle",2020,16,161
"msnbc",52,989,"MSNBC_Live_With_Stephanie_Ruhle",2020,14,47
"msnbc",53,728,"MSNBC_Live_With_Stephanie_Ruhle",2020,6,22
"msnbc",11,2165,"MSNBC_Live_with_Velshi_and_Ruhle",2020,11,103
"msnbc",12,569,"MSNBC_Live_with_Velshi_and_Ruhle",2020,6,18
"msnbc",13,3927,"MSNBC_Live_with_Velshi_and_Ruhle",2020,31,164
"msnbc",16,2941,"MSNBC_Live_with_Velshi_and_Ruhle",2020,30,119
"msnbc",17,1743,"MSNBC_Live_with_Velshi_and_Ruhle",2020,6,78
"msnbc",38,1366,"MSNBC_Live_with_Yasmin_Vossoughian",2020,31,32
"msnbc",40,3403,"MSNBC_Live_with_Yasmin_Vossoughian",2020,7,132
"msnbc",41,783,"MSNBC_Live_with_Yasmin_Vossoughian",2020,0,25
"msnbc",43,137,"MSNBC_Live_with_Yasmin_Vossoughian",2020,2,1
"msnbc",45,286,"MSNBC_Live_with_Yasmin_Vossoughian",2020,1,3
"msnbc",46,414,"MSNBC_Live_with_Yasmin_Vossoughian",2020,5,17
"msnbc",47,783,"MSNBC_Live_with_Yasmin_Vossoughian",2020,0,18
"msnbc",48,941,"MSNBC_Live_with_Yasmin_Vossoughian",2020,10,28
"msnbc",49,2099,"MSNBC_Live_with_Yasmin_Vossoughian",2020,18,96
"msnbc",50,909,"MSNBC_Live_with_Yasmin_Vossoughian",2020,10,54
"msnbc",51,2202,"MSNBC_Live_with_Yasmin_Vossoughian",2020,14,116
"msnbc",52,1036,"MSNBC_Live_with_Yasmin_Vossoughian",2020,9,51
"msnbc",37,1121,"MSNBC_Specials",2020,17,47
"msnbc",39,1005,"MSNBC_Specials",2020,14,44
"msnbc",9,2336,"MTP_Daily",2020,17,96
"msnbc",10,1899,"MTP_Daily",2020,4,55
"msnbc",13,775,"MTP_Daily",2020,9,35
"msnbc",16,2658,"MTP_Daily",2020,21,88
"msnbc",17,2476,"MTP_Daily",2020,19,111
"msnbc",18,1010,"MTP_Daily",2020,6,72
"msnbc",19,909,"MTP_Daily",2020,7,23
"msnbc",20,1948,"MTP_Daily",2020,12,55
"msnbc",21,893,"MTP_Daily",2020,5,18
"msnbc",22,1135,"MTP_Daily",2020,14,24
"msnbc",25,1016,"MTP_Daily",2020,4,24
"msnbc",26,2103,"MTP_Daily",2020,9,67
"msnbc",30,1190,"MTP_Daily",2020,1,36
"msnbc",31,1110,"MTP_Daily",2020,5,33
"msnbc",34,930,"MTP_Daily",2020,4,16
"msnbc",35,973,"MTP_Daily",2020,7,8
"msnbc",36,1745,"MTP_Daily",2020,16,43
"msnbc",40,3883,"MTP_Daily",2020,18,157
"msnbc",42,279,"MTP_Daily",2020,2,3
"msnbc",43,1089,"MTP_Daily",2020,6,37
"msnbc",46,2354,"MTP_Daily",2020,29,69
"msnbc",47,2664,"MTP_Daily",2020,25,136
"msnbc",49,2562,"MTP_Daily",2020,22,125
"msnbc",50,1058,"MTP_Daily",2020,7,70
"msnbc",51,803,"MTP_Daily",2020,3,37
"msnbc",12,1615,"NBC_News_Special_Report_Coronavirus_Pandemic",2020,9,81
"msnbc",14,1594,"NBC_News_Special_Report_Coronavirus_Pandemic",2020,14,72
