"id","fauci","cc","network","show","week","year","network2","week2","death_text","health_text","mentions_health2","mentions_death2","cnn","msnbc","log_cc","cnn_times_death","cnn_times_health","msnbc_times_death","msnbc_times_health","death_times_health","cnn_times_death_and_health","msnbc_times_death_and_health","show_id"
"The_Situation_Room_With_Wolf_Blitzer_44_2020",0,25,"cnn","The_Situation_Room_With_Wolf_Blitzer",44,2020,"cnn",35,64,59,0,0,1,0,3.2188758248682,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_45_2020",2,24,"cnn","The_Situation_Room_With_Wolf_Blitzer",45,2020,"cnn",36,48,76,0,0,1,0,3.17805383034795,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_46_2020",0,61,"cnn","The_Situation_Room_With_Wolf_Blitzer",46,2020,"cnn",37,109,234,1,1,1,0,4.11087386417331,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_47_2020",0,102,"cnn","The_Situation_Room_With_Wolf_Blitzer",47,2020,"cnn",38,155,346,1,1,1,0,4.62497281328427,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_48_2020",0,24,"cnn","The_Situation_Room_With_Wolf_Blitzer",48,2020,"cnn",39,42,198,0,0,1,0,3.17805383034795,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_49_2020",0,53,"cnn","The_Situation_Room_With_Wolf_Blitzer",49,2020,"cnn",40,138,412,1,1,1,0,3.97029191355212,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_50_2020",0,47,"cnn","The_Situation_Room_With_Wolf_Blitzer",50,2020,"cnn",41,78,343,1,1,1,0,3.85014760171006,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_51_2020",1,34,"cnn","The_Situation_Room_With_Wolf_Blitzer",51,2020,"cnn",42,78,410,1,1,1,0,3.52636052461616,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_52_2020",0,34,"cnn","The_Situation_Room_With_Wolf_Blitzer",52,2020,"cnn",43,65,181,0,0,1,0,3.52636052461616,0,0,0,0,0,0,0,138
"The_Story_With_Martha_MacCallum_10_2020",0,7,"fox","The_Story_With_Martha_MacCallum",10,2020,"fox",1,5,19,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_13_2020",0,1,"fox","The_Story_With_Martha_MacCallum",13,2020,"fox",4,15,61,1,1,0,0,0,0,0,0,0,1,0,0,139
"The_Story_With_Martha_MacCallum_14_2020",0,6,"fox","The_Story_With_Martha_MacCallum",14,2020,"fox",5,15,69,1,1,0,0,1.79175946922805,0,0,0,0,1,0,0,139
"The_Story_With_Martha_MacCallum_15_2020",0,8,"fox","The_Story_With_Martha_MacCallum",15,2020,"fox",6,23,101,1,1,0,0,2.07944154167984,0,0,0,0,1,0,0,139
"The_Story_With_Martha_MacCallum_16_2020",0,2,"fox","The_Story_With_Martha_MacCallum",16,2020,"fox",7,18,69,1,1,0,0,0.693147180559945,0,0,0,0,1,0,0,139
"The_Story_With_Martha_MacCallum_17_2020",0,17,"fox","The_Story_With_Martha_MacCallum",17,2020,"fox",8,28,96,1,1,0,0,2.83321334405622,0,0,0,0,1,0,0,139
"The_Story_With_Martha_MacCallum_25_2020",0,8,"fox","The_Story_With_Martha_MacCallum",25,2020,"fox",16,3,28,1,0,0,0,2.07944154167984,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_28_2020",0,2,"fox","The_Story_With_Martha_MacCallum",28,2020,"fox",19,12,14,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_29_2020",0,3,"fox","The_Story_With_Martha_MacCallum",29,2020,"fox",20,5,8,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_30_2020",0,1,"fox","The_Story_With_Martha_MacCallum",30,2020,"fox",21,2,6,0,0,0,0,0,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_31_2020",0,2,"fox","The_Story_With_Martha_MacCallum",31,2020,"fox",22,11,5,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_34_2020",0,1,"fox","The_Story_With_Martha_MacCallum",34,2020,"fox",25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_40_2020",0,7,"fox","The_Story_With_Martha_MacCallum",40,2020,"fox",31,3,19,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_41_2020",0,3,"fox","The_Story_With_Martha_MacCallum",41,2020,"fox",32,2,21,1,0,0,0,1.09861228866811,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_44_2020",0,2,"fox","The_Story_With_Martha_MacCallum",44,2020,"fox",35,4,17,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_46_2020",0,3,"fox","The_Story_With_Martha_MacCallum",46,2020,"fox",37,4,34,1,0,0,0,1.09861228866811,0,0,0,0,0,0,0,139
"The_Story_With_Martha_MacCallum_48_2020",0,2,"fox","The_Story_With_Martha_MacCallum",48,2020,"fox",39,0,14,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,139
"The_Sunday_Show_with_Jonathan_Capehart_50_2020",0,8,"msnbc","The_Sunday_Show_with_Jonathan_Capehart",50,2020,"msnbc",41,7,49,1,0,0,1,2.07944154167984,0,0,0,1,0,0,0,140
"The_Sunday_Show_with_Jonathan_Capehart_51_2020",0,4,"msnbc","The_Sunday_Show_with_Jonathan_Capehart",51,2020,"msnbc",42,10,46,0,1,0,1,1.38629436111989,0,0,1,0,0,0,0,140
"The_Week_With_Joshua_Johnson_38_2020",0,4,"msnbc","The_Week_With_Joshua_Johnson",38,2020,"msnbc",29,16,38,1,1,0,1,1.38629436111989,0,0,1,1,1,0,1,141
"The_Week_With_Joshua_Johnson_39_2020",0,2,"msnbc","The_Week_With_Joshua_Johnson",39,2020,"msnbc",30,4,22,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,141
"The_Week_With_Joshua_Johnson_40_2020",0,17,"msnbc","The_Week_With_Joshua_Johnson",40,2020,"msnbc",31,9,108,1,0,0,1,2.83321334405622,0,0,0,1,0,0,0,141
"The_Week_With_Joshua_Johnson_41_2020",2,16,"msnbc","The_Week_With_Joshua_Johnson",41,2020,"msnbc",32,21,113,1,1,0,1,2.77258872223978,0,0,1,1,1,0,1,141
"The_Week_With_Joshua_Johnson_43_2020",0,2,"msnbc","The_Week_With_Joshua_Johnson",43,2020,"msnbc",34,7,20,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,141
"The_Week_With_Joshua_Johnson_44_2020",0,2,"msnbc","The_Week_With_Joshua_Johnson",44,2020,"msnbc",35,4,11,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,141
"The_Week_With_Joshua_Johnson_45_2020",0,1,"msnbc","The_Week_With_Joshua_Johnson",45,2020,"msnbc",36,8,14,0,0,0,1,0,0,0,0,0,0,0,0,141
"The_Week_With_Joshua_Johnson_46_2020",0,8,"msnbc","The_Week_With_Joshua_Johnson",46,2020,"msnbc",37,13,66,1,1,0,1,2.07944154167984,0,0,1,1,1,0,1,141
"The_Week_With_Joshua_Johnson_47_2020",0,3,"msnbc","The_Week_With_Joshua_Johnson",47,2020,"msnbc",38,15,26,0,1,0,1,1.09861228866811,0,0,1,0,0,0,0,141
"The_Week_With_Joshua_Johnson_49_2020",0,4,"msnbc","The_Week_With_Joshua_Johnson",49,2020,"msnbc",40,12,23,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,141
"The_Week_With_Joshua_Johnson_50_2020",0,8,"msnbc","The_Week_With_Joshua_Johnson",50,2020,"msnbc",41,21,105,1,1,0,1,2.07944154167984,0,0,1,1,1,0,1,141
"The_Week_With_Joshua_Johnson_51_2020",0,23,"msnbc","The_Week_With_Joshua_Johnson",51,2020,"msnbc",42,20,162,1,1,0,1,3.13549421592915,0,0,1,1,1,0,1,141
"Tucker_Carlson_Tonight_11_2020",0,16,"fox","Tucker_Carlson_Tonight",11,2020,"fox",2,42,156,1,1,0,0,2.77258872223978,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_12_2020",0,12,"fox","Tucker_Carlson_Tonight",12,2020,"fox",3,22,165,1,1,0,0,2.484906649788,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_13_2020",0,4,"fox","Tucker_Carlson_Tonight",13,2020,"fox",4,28,160,1,1,0,0,1.38629436111989,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_14_2020",1,26,"fox","Tucker_Carlson_Tonight",14,2020,"fox",5,50,160,1,1,0,0,3.25809653802148,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_15_2020",0,22,"fox","Tucker_Carlson_Tonight",15,2020,"fox",6,82,146,1,1,0,0,3.09104245335832,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_16_2020",0,4,"fox","Tucker_Carlson_Tonight",16,2020,"fox",7,18,69,1,1,0,0,1.38629436111989,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_17_2020",0,11,"fox","Tucker_Carlson_Tonight",17,2020,"fox",8,36,149,1,1,0,0,2.39789527279837,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_18_2020",0,13,"fox","Tucker_Carlson_Tonight",18,2020,"fox",9,29,108,1,1,0,0,2.56494935746154,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_19_2020",0,22,"fox","Tucker_Carlson_Tonight",19,2020,"fox",10,13,10,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_20_2020",3,17,"fox","Tucker_Carlson_Tonight",20,2020,"fox",11,11,49,1,0,0,0,2.83321334405622,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_21_2020",0,7,"fox","Tucker_Carlson_Tonight",21,2020,"fox",12,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_23_2020",0,2,"fox","Tucker_Carlson_Tonight",23,2020,"fox",14,1,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_26_2020",0,4,"fox","Tucker_Carlson_Tonight",26,2020,"fox",17,1,23,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_27_2020",0,7,"fox","Tucker_Carlson_Tonight",27,2020,"fox",18,0,14,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_28_2020",0,8,"fox","Tucker_Carlson_Tonight",28,2020,"fox",19,11,67,1,0,0,0,2.07944154167984,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_29_2020",0,7,"fox","Tucker_Carlson_Tonight",29,2020,"fox",20,31,54,1,1,0,0,1.94591014905531,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_30_2020",0,5,"fox","Tucker_Carlson_Tonight",30,2020,"fox",21,7,27,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_31_2020",0,10,"fox","Tucker_Carlson_Tonight",31,2020,"fox",22,4,39,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_32_2020",0,4,"fox","Tucker_Carlson_Tonight",32,2020,"fox",23,7,11,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_33_2020",0,2,"fox","Tucker_Carlson_Tonight",33,2020,"fox",24,5,9,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_34_2020",0,6,"fox","Tucker_Carlson_Tonight",34,2020,"fox",25,16,38,0,1,0,0,1.79175946922805,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_35_2020",0,2,"fox","Tucker_Carlson_Tonight",35,2020,"fox",26,11,12,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_36_2020",0,7,"fox","Tucker_Carlson_Tonight",36,2020,"fox",27,2,25,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_38_2020",0,12,"fox","Tucker_Carlson_Tonight",38,2020,"fox",29,35,110,1,1,0,0,2.484906649788,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_40_2020",0,16,"fox","Tucker_Carlson_Tonight",40,2020,"fox",31,59,214,1,1,0,0,2.77258872223978,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_41_2020",0,5,"fox","Tucker_Carlson_Tonight",41,2020,"fox",32,14,45,1,1,0,0,1.6094379124341,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_42_2020",0,23,"fox","Tucker_Carlson_Tonight",42,2020,"fox",33,25,14,0,1,0,0,3.13549421592915,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_44_2020",0,2,"fox","Tucker_Carlson_Tonight",44,2020,"fox",35,0,13,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_45_2020",0,3,"fox","Tucker_Carlson_Tonight",45,2020,"fox",36,2,16,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_47_2020",0,3,"fox","Tucker_Carlson_Tonight",47,2020,"fox",38,8,11,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,142
"Tucker_Carlson_Tonight_48_2020",0,5,"fox","Tucker_Carlson_Tonight",48,2020,"fox",39,43,109,1,1,0,0,1.6094379124341,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_49_2020",0,31,"fox","Tucker_Carlson_Tonight",49,2020,"fox",40,16,60,1,1,0,0,3.43398720448515,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_51_2020",0,9,"fox","Tucker_Carlson_Tonight",51,2020,"fox",42,15,47,1,1,0,0,2.19722457733622,0,0,0,0,1,0,0,142
"Tucker_Carlson_Tonight_52_2020",0,12,"fox","Tucker_Carlson_Tonight",52,2020,"fox",43,7,25,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,142
"Velshi_10_2020",0,8,"msnbc","Velshi",10,2020,"msnbc",1,11,84,1,0,0,1,2.07944154167984,0,0,0,1,0,0,0,143
"Velshi_11_2020",0,22,"msnbc","Velshi",11,2020,"msnbc",2,18,73,1,0,0,1,3.09104245335832,0,0,0,1,0,0,0,143
"Velshi_12_2020",0,5,"msnbc","Velshi",12,2020,"msnbc",3,6,42,0,0,0,1,1.6094379124341,0,0,0,0,0,0,0,143
"Velshi_13_2020",0,9,"msnbc","Velshi",13,2020,"msnbc",4,10,36,0,0,0,1,2.19722457733622,0,0,0,0,0,0,0,143
"Velshi_14_2020",0,11,"msnbc","Velshi",14,2020,"msnbc",5,11,75,1,0,0,1,2.39789527279837,0,0,0,1,0,0,0,143
"Velshi_15_2020",0,17,"msnbc","Velshi",15,2020,"msnbc",6,23,78,1,1,0,1,2.83321334405622,0,0,1,1,1,0,1,143
"Velshi_16_2020",0,25,"msnbc","Velshi",16,2020,"msnbc",7,53,150,1,1,0,1,3.2188758248682,0,0,1,1,1,0,1,143
"Velshi_17_2020",0,14,"msnbc","Velshi",17,2020,"msnbc",8,46,117,1,1,0,1,2.63905732961526,0,0,1,1,1,0,1,143
"Velshi_18_2020",2,17,"msnbc","Velshi",18,2020,"msnbc",9,18,68,1,0,0,1,2.83321334405622,0,0,0,1,0,0,0,143
"Velshi_19_2020",0,12,"msnbc","Velshi",19,2020,"msnbc",10,16,70,1,0,0,1,2.484906649788,0,0,0,1,0,0,0,143
"Velshi_20_2020",0,4,"msnbc","Velshi",20,2020,"msnbc",11,6,11,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,143
"Velshi_21_2020",0,4,"msnbc","Velshi",21,2020,"msnbc",12,42,53,0,1,0,1,1.38629436111989,0,0,1,0,0,0,0,143
"Velshi_23_2020",0,4,"msnbc","Velshi",23,2020,"msnbc",14,3,8,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,143
"Velshi_25_2020",0,9,"msnbc","Velshi",25,2020,"msnbc",16,26,51,0,1,0,1,2.19722457733622,0,0,1,0,0,0,0,143
"Velshi_27_2020",0,11,"msnbc","Velshi",27,2020,"msnbc",18,7,22,0,0,0,1,2.39789527279837,0,0,0,0,0,0,0,143
"Velshi_28_2020",0,6,"msnbc","Velshi",28,2020,"msnbc",19,23,86,1,1,0,1,1.79175946922805,0,0,1,1,1,0,1,143
"Velshi_29_2020",0,6,"msnbc","Velshi",29,2020,"msnbc",20,7,11,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,143
"Velshi_30_2020",0,8,"msnbc","Velshi",30,2020,"msnbc",21,14,37,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,143
"Velshi_31_2020",0,6,"msnbc","Velshi",31,2020,"msnbc",22,8,7,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,143
"Velshi_32_2020",0,8,"msnbc","Velshi",32,2020,"msnbc",23,15,35,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,143
"Velshi_34_2020",0,11,"msnbc","Velshi",34,2020,"msnbc",25,13,58,0,0,0,1,2.39789527279837,0,0,0,0,0,0,0,143
"Velshi_35_2020",0,6,"msnbc","Velshi",35,2020,"msnbc",26,16,76,1,0,0,1,1.79175946922805,0,0,0,1,0,0,0,143
"Velshi_36_2020",0,3,"msnbc","Velshi",36,2020,"msnbc",27,22,32,0,1,0,1,1.09861228866811,0,0,1,0,0,0,0,143
"Velshi_37_2020",0,2,"msnbc","Velshi",37,2020,"msnbc",28,9,22,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,143
"Velshi_40_2020",0,20,"msnbc","Velshi",40,2020,"msnbc",31,14,101,1,0,0,1,2.99573227355399,0,0,0,1,0,0,0,143
"Velshi_41_2020",0,18,"msnbc","Velshi",41,2020,"msnbc",32,22,116,1,1,0,1,2.89037175789616,0,0,1,1,1,0,1,143
"Velshi_43_2020",0,18,"msnbc","Velshi",43,2020,"msnbc",34,25,38,0,1,0,1,2.89037175789616,0,0,1,0,0,0,0,143
"Velshi_44_2020",0,5,"msnbc","Velshi",44,2020,"msnbc",35,29,49,0,1,0,1,1.6094379124341,0,0,1,0,0,0,0,143
"Velshi_45_2020",0,1,"msnbc","Velshi",45,2020,"msnbc",36,8,12,0,0,0,1,0,0,0,0,0,0,0,0,143
"Velshi_46_2020",0,23,"msnbc","Velshi",46,2020,"msnbc",37,22,68,1,1,0,1,3.13549421592915,0,0,1,1,1,0,1,143
"Velshi_47_2020",0,13,"msnbc","Velshi",47,2020,"msnbc",38,36,120,1,1,0,1,2.56494935746154,0,0,1,1,1,0,1,143
"Velshi_48_2020",0,24,"msnbc","Velshi",48,2020,"msnbc",39,39,144,1,1,0,1,3.17805383034795,0,0,1,1,1,0,1,143
"Velshi_49_2020",0,1,"msnbc","Velshi",49,2020,"msnbc",40,20,61,1,1,0,1,0,0,0,1,1,1,0,1,143
"Velshi_50_2020",0,5,"msnbc","Velshi",50,2020,"msnbc",41,25,236,1,1,0,1,1.6094379124341,0,0,1,1,1,0,1,143
"Velshi_51_2020",0,7,"msnbc","Velshi",51,2020,"msnbc",42,42,173,1,1,0,1,1.94591014905531,0,0,1,1,1,0,1,143
"Velshi_52_2020",0,2,"msnbc","Velshi",52,2020,"msnbc",43,21,53,0,1,0,1,0.693147180559945,0,0,1,0,0,0,0,143
"Velshi_9_2020",0,2,"msnbc","Velshi",9,2020,"msnbc",0,5,24,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,143
"Vice_Presidential_Debate_41_2020",0,67,"cnn","Vice_Presidential_Debate",41,2020,"cnn",32,30,56,0,0,1,0,4.20469261939097,0,0,0,0,0,0,0,144
"Vice_Presidential_Debate_on_MSNBC_41_2020",0,35,"msnbc","Vice_Presidential_Debate_on_MSNBC",41,2020,"msnbc",32,15,47,0,0,0,1,3.55534806148941,0,0,0,0,0,0,0,145
"VP_Debate_Analysis_on_MSNBC_41_2020",0,8,"msnbc","VP_Debate_Analysis_on_MSNBC",41,2020,"msnbc",32,6,17,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,146
"VP_Debate_Pre-Show_on_MSNBC_41_2020",0,6,"msnbc","VP_Debate_Pre-Show_on_MSNBC",41,2020,"msnbc",32,10,49,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,147
"Watters_World_40_2020",0,8,"fox","Watters_World",40,2020,"fox",31,3,37,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,148
"Way_Too_Early_With_Kasie_Hunt_37_2020",0,2,"msnbc","Way_Too_Early_With_Kasie_Hunt",37,2020,"msnbc",28,11,23,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_38_2020",0,3,"msnbc","Way_Too_Early_With_Kasie_Hunt",38,2020,"msnbc",29,6,16,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_39_2020",0,1,"msnbc","Way_Too_Early_With_Kasie_Hunt",39,2020,"msnbc",30,8,22,0,0,0,1,0,0,0,0,0,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_40_2020",0,20,"msnbc","Way_Too_Early_With_Kasie_Hunt",40,2020,"msnbc",31,16,140,1,0,0,1,2.99573227355399,0,0,0,1,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_41_2020",0,31,"msnbc","Way_Too_Early_With_Kasie_Hunt",41,2020,"msnbc",32,32,157,1,1,0,1,3.43398720448515,0,0,1,1,1,0,1,149
"Way_Too_Early_With_Kasie_Hunt_42_2020",0,7,"msnbc","Way_Too_Early_With_Kasie_Hunt",42,2020,"msnbc",33,7,26,0,0,0,1,1.94591014905531,0,0,0,0,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_43_2020",0,2,"msnbc","Way_Too_Early_With_Kasie_Hunt",43,2020,"msnbc",34,22,33,0,1,0,1,0.693147180559945,0,0,1,0,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_44_2020",0,15,"msnbc","Way_Too_Early_With_Kasie_Hunt",44,2020,"msnbc",35,20,52,0,1,0,1,2.70805020110221,0,0,1,0,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_45_2020",0,5,"msnbc","Way_Too_Early_With_Kasie_Hunt",45,2020,"msnbc",36,11,61,1,0,0,1,1.6094379124341,0,0,0,1,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_46_2020",0,15,"msnbc","Way_Too_Early_With_Kasie_Hunt",46,2020,"msnbc",37,32,129,1,1,0,1,2.70805020110221,0,0,1,1,1,0,1,149
"Way_Too_Early_With_Kasie_Hunt_47_2020",0,13,"msnbc","Way_Too_Early_With_Kasie_Hunt",47,2020,"msnbc",38,18,57,0,0,0,1,2.56494935746154,0,0,0,0,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_48_2020",0,6,"msnbc","Way_Too_Early_With_Kasie_Hunt",48,2020,"msnbc",39,10,16,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_49_2020",0,20,"msnbc","Way_Too_Early_With_Kasie_Hunt",49,2020,"msnbc",40,26,82,1,1,0,1,2.99573227355399,0,0,1,1,1,0,1,149
"Way_Too_Early_With_Kasie_Hunt_50_2020",0,9,"msnbc","Way_Too_Early_With_Kasie_Hunt",50,2020,"msnbc",41,26,114,1,1,0,1,2.19722457733622,0,0,1,1,1,0,1,149
"Way_Too_Early_With_Kasie_Hunt_51_2020",0,5,"msnbc","Way_Too_Early_With_Kasie_Hunt",51,2020,"msnbc",42,18,90,1,0,0,1,1.6094379124341,0,0,0,1,0,0,0,149
"Way_Too_Early_With_Kasie_Hunt_52_2020",0,11,"msnbc","Way_Too_Early_With_Kasie_Hunt",52,2020,"msnbc",43,18,69,1,0,0,1,2.39789527279837,0,0,0,1,0,0,0,149
"We_Remember_A_National_Memorial_Service_for_Covid-19_22_2020",0,2,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",22,2020,"cnn",13,40,27,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,150
"Weekends_With_Alex_Witt_10_2020",1,11,"msnbc","Weekends_With_Alex_Witt",10,2020,"msnbc",1,14,136,1,0,0,1,2.39789527279837,0,0,0,1,0,0,0,151
"Weekends_With_Alex_Witt_12_2020",0,1,"msnbc","Weekends_With_Alex_Witt",12,2020,"msnbc",3,14,112,1,0,0,1,0,0,0,0,1,0,0,0,151
"Weekends_With_Alex_Witt_13_2020",0,4,"msnbc","Weekends_With_Alex_Witt",13,2020,"msnbc",4,24,79,1,1,0,1,1.38629436111989,0,0,1,1,1,0,1,151
"Weekends_With_Alex_Witt_14_2020",1,17,"msnbc","Weekends_With_Alex_Witt",14,2020,"msnbc",5,16,71,0,0,0,1,2.83321334405622,0,0,0,0,0,0,0,151
"Weekends_With_Alex_Witt_16_2020",0,8,"msnbc","Weekends_With_Alex_Witt",16,2020,"msnbc",7,16,32,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,151
"Weekends_With_Alex_Witt_17_2020",0,10,"msnbc","Weekends_With_Alex_Witt",17,2020,"msnbc",8,19,83,1,1,0,1,2.30258509299405,0,0,1,1,1,0,1,151
"Weekends_With_Alex_Witt_20_2020",0,10,"msnbc","Weekends_With_Alex_Witt",20,2020,"msnbc",11,17,69,0,0,0,1,2.30258509299405,0,0,0,0,0,0,0,151
"Weekends_With_Alex_Witt_21_2020",0,3,"msnbc","Weekends_With_Alex_Witt",21,2020,"msnbc",12,27,61,0,1,0,1,1.09861228866811,0,0,1,0,0,0,0,151
"Weekends_With_Alex_Witt_26_2020",0,14,"msnbc","Weekends_With_Alex_Witt",26,2020,"msnbc",17,20,102,1,1,0,1,2.63905732961526,0,0,1,1,1,0,1,151
"Weekends_With_Alex_Witt_27_2020",0,10,"msnbc","Weekends_With_Alex_Witt",27,2020,"msnbc",18,19,44,0,1,0,1,2.30258509299405,0,0,1,0,0,0,0,151
"Weekends_With_Alex_Witt_28_2020",0,10,"msnbc","Weekends_With_Alex_Witt",28,2020,"msnbc",19,17,133,1,0,0,1,2.30258509299405,0,0,0,1,0,0,0,151
"Weekends_With_Alex_Witt_30_2020",0,2,"msnbc","Weekends_With_Alex_Witt",30,2020,"msnbc",21,34,79,1,1,0,1,0.693147180559945,0,0,1,1,1,0,1,151
"Weekends_With_Alex_Witt_31_2020",0,3,"msnbc","Weekends_With_Alex_Witt",31,2020,"msnbc",22,13,35,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,151
"Weekends_With_Alex_Witt_33_2020",0,5,"msnbc","Weekends_With_Alex_Witt",33,2020,"msnbc",24,17,66,0,0,0,1,1.6094379124341,0,0,0,0,0,0,0,151
"Weekends_With_Alex_Witt_34_2020",0,3,"msnbc","Weekends_With_Alex_Witt",34,2020,"msnbc",25,4,6,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,151
"Weekends_With_Alex_Witt_39_2020",0,3,"msnbc","Weekends_With_Alex_Witt",39,2020,"msnbc",30,7,7,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,151
"Weekends_With_Alex_Witt_40_2020",0,1,"msnbc","Weekends_With_Alex_Witt",40,2020,"msnbc",31,11,135,1,0,0,1,0,0,0,0,1,0,0,0,151
"Weekends_With_Alex_Witt_41_2020",0,10,"msnbc","Weekends_With_Alex_Witt",41,2020,"msnbc",32,5,88,1,0,0,1,2.30258509299405,0,0,0,1,0,0,0,151
