"fauci","cc","network","show","week","year"
0,16,"fox","MediaBuzz",43,2020
NA,NA,"fox","MediaBuzz",44,2020
NA,NA,"fox","MediaBuzz",45,2020
NA,NA,"fox","MediaBuzz",46,2020
0,4,"fox","MediaBuzz",47,2020
NA,NA,"fox","MediaBuzz",48,2020
NA,NA,"fox","MediaBuzz",49,2020
NA,NA,"fox","MediaBuzz",50,2020
NA,NA,"fox","MediaBuzz",51,2020
NA,NA,"fox","MediaBuzz",52,2020
NA,NA,"fox","MediaBuzz",53,2020
NA,NA,"fox","Outnumbered",9,2020
0,10,"fox","Outnumbered",10,2020
0,21,"fox","Outnumbered",11,2020
0,1,"fox","Outnumbered",12,2020
0,4,"fox","Outnumbered",13,2020
0,36,"fox","Outnumbered",14,2020
0,34,"fox","Outnumbered",15,2020
0,5,"fox","Outnumbered",16,2020
0,15,"fox","Outnumbered",17,2020
0,23,"fox","Outnumbered",18,2020
NA,NA,"fox","Outnumbered",19,2020
0,11,"fox","Outnumbered",20,2020
0,1,"fox","Outnumbered",21,2020
0,8,"fox","Outnumbered",22,2020
NA,NA,"fox","Outnumbered",23,2020
0,1,"fox","Outnumbered",24,2020
0,9,"fox","Outnumbered",25,2020
0,6,"fox","Outnumbered",26,2020
0,19,"fox","Outnumbered",27,2020
0,3,"fox","Outnumbered",28,2020
0,7,"fox","Outnumbered",29,2020
0,9,"fox","Outnumbered",30,2020
NA,NA,"fox","Outnumbered",31,2020
0,5,"fox","Outnumbered",32,2020
NA,NA,"fox","Outnumbered",33,2020
NA,NA,"fox","Outnumbered",34,2020
0,1,"fox","Outnumbered",35,2020
0,22,"fox","Outnumbered",36,2020
NA,NA,"fox","Outnumbered",37,2020
0,14,"fox","Outnumbered",38,2020
NA,NA,"fox","Outnumbered",39,2020
0,73,"fox","Outnumbered",40,2020
0,7,"fox","Outnumbered",41,2020
NA,NA,"fox","Outnumbered",42,2020
NA,NA,"fox","Outnumbered",43,2020
0,2,"fox","Outnumbered",44,2020
NA,NA,"fox","Outnumbered",45,2020
0,2,"fox","Outnumbered",46,2020
0,19,"fox","Outnumbered",47,2020
NA,NA,"fox","Outnumbered",48,2020
0,11,"fox","Outnumbered",49,2020
NA,NA,"fox","Outnumbered",50,2020
0,24,"fox","Outnumbered",51,2020
0,4,"fox","Outnumbered",52,2020
0,8,"fox","Outnumbered",53,2020
0,5,"fox","Outnumbered_Overtime_With_Harris_Faulkner",9,2020
0,11,"fox","Outnumbered_Overtime_With_Harris_Faulkner",10,2020
0,3,"fox","Outnumbered_Overtime_With_Harris_Faulkner",11,2020
0,6,"fox","Outnumbered_Overtime_With_Harris_Faulkner",12,2020
0,14,"fox","Outnumbered_Overtime_With_Harris_Faulkner",13,2020
2,33,"fox","Outnumbered_Overtime_With_Harris_Faulkner",14,2020
0,16,"fox","Outnumbered_Overtime_With_Harris_Faulkner",15,2020
0,11,"fox","Outnumbered_Overtime_With_Harris_Faulkner",16,2020
0,22,"fox","Outnumbered_Overtime_With_Harris_Faulkner",17,2020
0,2,"fox","Outnumbered_Overtime_With_Harris_Faulkner",18,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",19,2020
0,14,"fox","Outnumbered_Overtime_With_Harris_Faulkner",20,2020
0,1,"fox","Outnumbered_Overtime_With_Harris_Faulkner",21,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",22,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",23,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",24,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",25,2020
0,1,"fox","Outnumbered_Overtime_With_Harris_Faulkner",26,2020
0,7,"fox","Outnumbered_Overtime_With_Harris_Faulkner",27,2020
0,12,"fox","Outnumbered_Overtime_With_Harris_Faulkner",28,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",29,2020
0,9,"fox","Outnumbered_Overtime_With_Harris_Faulkner",30,2020
0,2,"fox","Outnumbered_Overtime_With_Harris_Faulkner",31,2020
0,5,"fox","Outnumbered_Overtime_With_Harris_Faulkner",32,2020
0,9,"fox","Outnumbered_Overtime_With_Harris_Faulkner",33,2020
0,1,"fox","Outnumbered_Overtime_With_Harris_Faulkner",34,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",35,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",36,2020
0,7,"fox","Outnumbered_Overtime_With_Harris_Faulkner",37,2020
0,5,"fox","Outnumbered_Overtime_With_Harris_Faulkner",38,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",39,2020
0,29,"fox","Outnumbered_Overtime_With_Harris_Faulkner",40,2020
0,15,"fox","Outnumbered_Overtime_With_Harris_Faulkner",41,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",42,2020
0,5,"fox","Outnumbered_Overtime_With_Harris_Faulkner",43,2020
0,4,"fox","Outnumbered_Overtime_With_Harris_Faulkner",44,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",45,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",46,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",47,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",48,2020
0,10,"fox","Outnumbered_Overtime_With_Harris_Faulkner",49,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",50,2020
0,11,"fox","Outnumbered_Overtime_With_Harris_Faulkner",51,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",52,2020
NA,NA,"fox","Outnumbered_Overtime_With_Harris_Faulkner",53,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",9,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",10,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",11,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",12,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",13,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",14,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",15,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",16,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",17,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",18,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",19,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",20,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",21,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",22,2020
0,2,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",23,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",24,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",25,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",26,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",27,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",28,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",29,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",30,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",31,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",32,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",33,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",34,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",35,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",36,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",37,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",38,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",39,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",40,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",41,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",42,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",43,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",44,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",45,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",46,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",47,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",48,2020
0,1,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",49,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",50,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",51,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",52,2020
NA,NA,"fox","Special_Coverage_Anchored_by_Trace_Gallagher",53,2020
0,15,"fox","Special_Report_With_Bret_Baier",9,2020
1,16,"fox","Special_Report_With_Bret_Baier",10,2020
0,19,"fox","Special_Report_With_Bret_Baier",11,2020
0,9,"fox","Special_Report_With_Bret_Baier",12,2020
0,3,"fox","Special_Report_With_Bret_Baier",13,2020
NA,NA,"fox","Special_Report_With_Bret_Baier",14,2020
NA,NA,"fox","Special_Report_With_Bret_Baier",15,2020
0,12,"fox","Special_Report_With_Bret_Baier",16,2020
0,4,"fox","Special_Report_With_Bret_Baier",17,2020
0,16,"fox","Special_Report_With_Bret_Baier",18,2020
0,11,"fox","Special_Report_With_Bret_Baier",19,2020
0,11,"fox","Special_Report_With_Bret_Baier",20,2020
0,6,"fox","Special_Report_With_Bret_Baier",21,2020
0,8,"fox","Special_Report_With_Bret_Baier",22,2020
0,1,"fox","Special_Report_With_Bret_Baier",23,2020
0,2,"fox","Special_Report_With_Bret_Baier",24,2020
0,4,"fox","Special_Report_With_Bret_Baier",25,2020
0,10,"fox","Special_Report_With_Bret_Baier",26,2020
0,9,"fox","Special_Report_With_Bret_Baier",27,2020
1,5,"fox","Special_Report_With_Bret_Baier",28,2020
0,4,"fox","Special_Report_With_Bret_Baier",29,2020
0,6,"fox","Special_Report_With_Bret_Baier",30,2020
NA,NA,"fox","Special_Report_With_Bret_Baier",31,2020
0,11,"fox","Special_Report_With_Bret_Baier",32,2020
0,1,"fox","Special_Report_With_Bret_Baier",33,2020
0,2,"fox","Special_Report_With_Bret_Baier",34,2020
0,8,"fox","Special_Report_With_Bret_Baier",35,2020
0,16,"fox","Special_Report_With_Bret_Baier",36,2020
0,8,"fox","Special_Report_With_Bret_Baier",37,2020
0,3,"fox","Special_Report_With_Bret_Baier",38,2020
0,5,"fox","Special_Report_With_Bret_Baier",39,2020
0,6,"fox","Special_Report_With_Bret_Baier",40,2020
0,14,"fox","Special_Report_With_Bret_Baier",41,2020
0,1,"fox","Special_Report_With_Bret_Baier",42,2020
NA,NA,"fox","Special_Report_With_Bret_Baier",43,2020
0,6,"fox","Special_Report_With_Bret_Baier",44,2020
NA,NA,"fox","Special_Report_With_Bret_Baier",45,2020
0,4,"fox","Special_Report_With_Bret_Baier",46,2020
0,4,"fox","Special_Report_With_Bret_Baier",47,2020
0,3,"fox","Special_Report_With_Bret_Baier",48,2020
0,7,"fox","Special_Report_With_Bret_Baier",49,2020
0,4,"fox","Special_Report_With_Bret_Baier",50,2020
0,8,"fox","Special_Report_With_Bret_Baier",51,2020
0,15,"fox","Special_Report_With_Bret_Baier",52,2020
NA,NA,"fox","Special_Report_With_Bret_Baier",53,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",9,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",10,2020
0,10,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",11,2020
0,3,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",12,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",13,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",14,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",15,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",16,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",17,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",18,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",19,2020
0,4,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",20,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",21,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",22,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",23,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",24,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",25,2020
0,1,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",26,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",27,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",28,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",29,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",30,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",31,2020
0,2,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",32,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",33,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",34,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",35,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",36,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",37,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",38,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",39,2020
0,9,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",40,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",41,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",42,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",43,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",44,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",45,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",46,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",47,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",48,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",49,2020
0,1,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",50,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",51,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",52,2020
NA,NA,"fox","Sunday_Morning_Futures_With_Maria_Bartiromo",53,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",9,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",10,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",11,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",12,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",13,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",14,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",15,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",16,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",17,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",18,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",19,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",20,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",21,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",22,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",23,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",24,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",25,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",26,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",27,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",28,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",29,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",30,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",31,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",32,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",33,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",34,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",35,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",36,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",37,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",38,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",39,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",40,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",41,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",42,2020
0,1,"fox","The_Cost_Trump_China_and_American_Revival",43,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",44,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",45,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",46,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",47,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",48,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",49,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",50,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",51,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",52,2020
NA,NA,"fox","The_Cost_Trump_China_and_American_Revival",53,2020
0,23,"fox","The_Daily_Briefing_With_Dana_Perino",9,2020
0,18,"fox","The_Daily_Briefing_With_Dana_Perino",10,2020
0,26,"fox","The_Daily_Briefing_With_Dana_Perino",11,2020
0,12,"fox","The_Daily_Briefing_With_Dana_Perino",12,2020
0,4,"fox","The_Daily_Briefing_With_Dana_Perino",13,2020
0,25,"fox","The_Daily_Briefing_With_Dana_Perino",14,2020
0,9,"fox","The_Daily_Briefing_With_Dana_Perino",15,2020
0,5,"fox","The_Daily_Briefing_With_Dana_Perino",16,2020
0,20,"fox","The_Daily_Briefing_With_Dana_Perino",17,2020
0,8,"fox","The_Daily_Briefing_With_Dana_Perino",18,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",19,2020
0,4,"fox","The_Daily_Briefing_With_Dana_Perino",20,2020
0,5,"fox","The_Daily_Briefing_With_Dana_Perino",21,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",22,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",23,2020
0,1,"fox","The_Daily_Briefing_With_Dana_Perino",24,2020
0,1,"fox","The_Daily_Briefing_With_Dana_Perino",25,2020
0,20,"fox","The_Daily_Briefing_With_Dana_Perino",26,2020
0,9,"fox","The_Daily_Briefing_With_Dana_Perino",27,2020
0,13,"fox","The_Daily_Briefing_With_Dana_Perino",28,2020
0,4,"fox","The_Daily_Briefing_With_Dana_Perino",29,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",30,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",31,2020
0,23,"fox","The_Daily_Briefing_With_Dana_Perino",32,2020
0,9,"fox","The_Daily_Briefing_With_Dana_Perino",33,2020
0,7,"fox","The_Daily_Briefing_With_Dana_Perino",34,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",35,2020
0,8,"fox","The_Daily_Briefing_With_Dana_Perino",36,2020
0,14,"fox","The_Daily_Briefing_With_Dana_Perino",37,2020
0,8,"fox","The_Daily_Briefing_With_Dana_Perino",38,2020
0,1,"fox","The_Daily_Briefing_With_Dana_Perino",39,2020
0,33,"fox","The_Daily_Briefing_With_Dana_Perino",40,2020
0,25,"fox","The_Daily_Briefing_With_Dana_Perino",41,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",42,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",43,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",44,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",45,2020
0,3,"fox","The_Daily_Briefing_With_Dana_Perino",46,2020
0,6,"fox","The_Daily_Briefing_With_Dana_Perino",47,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",48,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",49,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",50,2020
0,13,"fox","The_Daily_Briefing_With_Dana_Perino",51,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",52,2020
NA,NA,"fox","The_Daily_Briefing_With_Dana_Perino",53,2020
NA,NA,"fox","The_Five",9,2020
NA,NA,"fox","The_Five",10,2020
0,11,"fox","The_Five",11,2020
0,45,"fox","The_Five",12,2020
NA,NA,"fox","The_Five",13,2020
0,23,"fox","The_Five",14,2020
0,14,"fox","The_Five",15,2020
0,8,"fox","The_Five",16,2020
0,14,"fox","The_Five",17,2020
0,3,"fox","The_Five",18,2020
NA,NA,"fox","The_Five",19,2020
NA,NA,"fox","The_Five",20,2020
0,1,"fox","The_Five",21,2020
2,3,"fox","The_Five",22,2020
0,1,"fox","The_Five",23,2020
NA,NA,"fox","The_Five",24,2020
NA,NA,"fox","The_Five",25,2020
NA,NA,"fox","The_Five",26,2020
NA,NA,"fox","The_Five",27,2020
NA,NA,"fox","The_Five",28,2020
NA,NA,"fox","The_Five",29,2020
0,10,"fox","The_Five",30,2020
0,8,"fox","The_Five",31,2020
0,3,"fox","The_Five",32,2020
0,5,"fox","The_Five",33,2020
0,17,"fox","The_Five",34,2020
0,3,"fox","The_Five",35,2020
0,37,"fox","The_Five",36,2020
NA,NA,"fox","The_Five",37,2020
0,8,"fox","The_Five",38,2020
0,1,"fox","The_Five",39,2020
0,20,"fox","The_Five",40,2020
NA,NA,"fox","The_Five",41,2020
NA,NA,"fox","The_Five",42,2020
0,4,"fox","The_Five",43,2020
NA,NA,"fox","The_Five",44,2020
NA,NA,"fox","The_Five",45,2020
NA,NA,"fox","The_Five",46,2020
0,1,"fox","The_Five",47,2020
NA,NA,"fox","The_Five",48,2020
NA,NA,"fox","The_Five",49,2020
0,5,"fox","The_Five",50,2020
0,5,"fox","The_Five",51,2020
NA,NA,"fox","The_Five",52,2020
0,1,"fox","The_Five",53,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",9,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",10,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",11,2020
1,1,"fox","The_Greg_Gutfeld_Show",12,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",13,2020
0,6,"fox","The_Greg_Gutfeld_Show",14,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",15,2020
0,1,"fox","The_Greg_Gutfeld_Show",16,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",17,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",18,2020
0,1,"fox","The_Greg_Gutfeld_Show",19,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",20,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",21,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",22,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",23,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",24,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",25,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",26,2020
0,3,"fox","The_Greg_Gutfeld_Show",27,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",28,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",29,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",30,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",31,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",32,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",33,2020
0,1,"fox","The_Greg_Gutfeld_Show",34,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",35,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",36,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",37,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",38,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",39,2020
0,18,"fox","The_Greg_Gutfeld_Show",40,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",41,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",42,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",43,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",44,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",45,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",46,2020
0,1,"fox","The_Greg_Gutfeld_Show",47,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",48,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",49,2020
0,1,"fox","The_Greg_Gutfeld_Show",50,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",51,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",52,2020
NA,NA,"fox","The_Greg_Gutfeld_Show",53,2020
0,3,"fox","The_Ingraham_Angle",9,2020
NA,NA,"fox","The_Ingraham_Angle",10,2020
1,8,"fox","The_Ingraham_Angle",11,2020
4,30,"fox","The_Ingraham_Angle",12,2020
0,30,"fox","The_Ingraham_Angle",13,2020
0,15,"fox","The_Ingraham_Angle",14,2020
0,29,"fox","The_Ingraham_Angle",15,2020
0,32,"fox","The_Ingraham_Angle",16,2020
0,35,"fox","The_Ingraham_Angle",17,2020
0,16,"fox","The_Ingraham_Angle",18,2020
0,1,"fox","The_Ingraham_Angle",19,2020
0,20,"fox","The_Ingraham_Angle",20,2020
0,23,"fox","The_Ingraham_Angle",21,2020
0,8,"fox","The_Ingraham_Angle",22,2020
0,1,"fox","The_Ingraham_Angle",23,2020
0,4,"fox","The_Ingraham_Angle",24,2020
0,12,"fox","The_Ingraham_Angle",25,2020
NA,NA,"fox","The_Ingraham_Angle",26,2020
0,9,"fox","The_Ingraham_Angle",27,2020
0,10,"fox","The_Ingraham_Angle",28,2020
