"network","week","wordcounts","show","year","death_text","health_text","network2","week2","wc","cnn","msnbc","log_wc","cnn_times_week2","msnbc_times_week2","show_id"
"cnn",50,1602,"The_Lead_With_Jake_Tapper",2020,5,76,"cnn",41,1602,1,0,7.3790081276283,41,0,48
"cnn",51,3687,"The_Lead_With_Jake_Tapper",2020,34,213,"cnn",42,3687,1,0,8.21256839823415,42,0,48
"cnn",52,4100,"The_Lead_With_Jake_Tapper",2020,48,180,"cnn",43,4100,1,0,8.3187422526924,43,0,48
"cnn",53,1097,"The_Lead_With_Jake_Tapper",2020,15,50,"cnn",44,1097,1,0,7.00033446027523,44,0,48
"cnn",48,58,"The_Movies",2020,2,1,"cnn",39,58,1,0,4.06044301054642,39,0,49
"cnn",19,1349,"The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",2020,20,42,"cnn",10,1349,1,0,7.20711885620776,10,0,50
"cnn",12,5684,"The_Situation_Room_With_Wolf_Blitzer",2020,38,198,"cnn",3,5684,1,0,8.64541048921699,3,0,51
"cnn",13,3193,"The_Situation_Room_With_Wolf_Blitzer",2020,25,180,"cnn",4,3193,1,0,8.06871619271478,4,0,51
"cnn",15,5705,"The_Situation_Room_With_Wolf_Blitzer",2020,53,178,"cnn",6,5705,1,0,8.64909826229618,6,0,51
"cnn",16,4119,"The_Situation_Room_With_Wolf_Blitzer",2020,40,129,"cnn",7,4119,1,0,8.32336569443608,7,0,51
"cnn",17,10071,"The_Situation_Room_With_Wolf_Blitzer",2020,75,441,"cnn",8,10071,1,0,9.21741528564814,8,0,51
"cnn",18,5730,"The_Situation_Room_With_Wolf_Blitzer",2020,69,238,"cnn",9,5730,1,0,8.65347080970879,9,0,51
"cnn",19,1087,"The_Situation_Room_With_Wolf_Blitzer",2020,12,22,"cnn",10,1087,1,0,6.99117688712121,10,0,51
"cnn",20,4717,"The_Situation_Room_With_Wolf_Blitzer",2020,74,201,"cnn",11,4717,1,0,8.45892828328426,11,0,51
"cnn",21,2638,"The_Situation_Room_With_Wolf_Blitzer",2020,46,68,"cnn",12,2638,1,0,7.87777633327726,12,0,51
"cnn",22,5086,"The_Situation_Room_With_Wolf_Blitzer",2020,119,175,"cnn",13,5086,1,0,8.53424694598207,13,0,51
"cnn",23,976,"The_Situation_Room_With_Wolf_Blitzer",2020,19,15,"cnn",14,976,1,0,6.88346258641309,14,0,51
"cnn",24,2470,"The_Situation_Room_With_Wolf_Blitzer",2020,49,63,"cnn",15,2470,1,0,7.81197342962202,15,0,51
"cnn",25,5271,"The_Situation_Room_With_Wolf_Blitzer",2020,63,138,"cnn",16,5271,1,0,8.56997537685521,16,0,51
"cnn",26,9847,"The_Situation_Room_With_Wolf_Blitzer",2020,98,306,"cnn",17,9847,1,0,9.1949221192478,17,0,51
"cnn",27,7000,"The_Situation_Room_With_Wolf_Blitzer",2020,67,204,"cnn",18,7000,1,0,8.85366542803745,18,0,51
"cnn",28,9926,"The_Situation_Room_With_Wolf_Blitzer",2020,116,363,"cnn",19,9926,1,0,9.20291285614739,19,0,51
"cnn",29,13201,"The_Situation_Room_With_Wolf_Blitzer",2020,145,526,"cnn",20,13201,1,0,9.48804786328076,20,0,51
"cnn",30,10292,"The_Situation_Room_With_Wolf_Blitzer",2020,115,342,"cnn",21,10292,1,0,9.23912217340163,21,0,51
"cnn",31,20377,"The_Situation_Room_With_Wolf_Blitzer",2020,272,631,"cnn",22,20377,1,0,9.92216209280094,22,0,51
"cnn",32,5483,"The_Situation_Room_With_Wolf_Blitzer",2020,72,185,"cnn",23,5483,1,0,8.60940767540405,23,0,51
"cnn",33,5084,"The_Situation_Room_With_Wolf_Blitzer",2020,73,192,"cnn",24,5084,1,0,8.53385363230935,24,0,51
"cnn",34,5056,"The_Situation_Room_With_Wolf_Blitzer",2020,63,148,"cnn",25,5056,1,0,8.52833093582669,25,0,51
"cnn",35,5231,"The_Situation_Room_With_Wolf_Blitzer",2020,59,174,"cnn",26,5231,1,0,8.56235774337061,26,0,51
"cnn",36,5387,"The_Situation_Room_With_Wolf_Blitzer",2020,66,226,"cnn",27,5387,1,0,8.59174392268053,27,0,51
"cnn",37,9177,"The_Situation_Room_With_Wolf_Blitzer",2020,136,209,"cnn",28,9177,1,0,9.12445563281901,28,0,51
"cnn",38,6930,"The_Situation_Room_With_Wolf_Blitzer",2020,95,205,"cnn",29,6930,1,0,8.84361509218395,29,0,51
"cnn",39,5624,"The_Situation_Room_With_Wolf_Blitzer",2020,72,206,"cnn",30,5624,1,0,8.6347984334905,30,0,51
"cnn",40,12475,"The_Situation_Room_With_Wolf_Blitzer",2020,49,553,"cnn",31,12475,1,0,9.43148192061972,31,0,51
"cnn",41,12840,"The_Situation_Room_With_Wolf_Blitzer",2020,108,509,"cnn",32,12840,1,0,9.46032057724395,32,0,51
"cnn",42,6817,"The_Situation_Room_With_Wolf_Blitzer",2020,44,227,"cnn",33,6817,1,0,8.82717477136278,33,0,51
"cnn",43,11836,"The_Situation_Room_With_Wolf_Blitzer",2020,143,356,"cnn",34,11836,1,0,9.3789010135201,34,0,51
"cnn",44,2428,"The_Situation_Room_With_Wolf_Blitzer",2020,64,59,"cnn",35,2428,1,0,7.79482315217939,35,0,51
"cnn",45,3327,"The_Situation_Room_With_Wolf_Blitzer",2020,48,76,"cnn",36,3327,1,0,8.10982627601848,36,0,51
"cnn",46,8395,"The_Situation_Room_With_Wolf_Blitzer",2020,109,234,"cnn",37,8395,1,0,9.03539156951164,37,0,51
"cnn",47,11233,"The_Situation_Room_With_Wolf_Blitzer",2020,155,346,"cnn",38,11233,1,0,9.32661115364157,38,0,51
"cnn",48,4143,"The_Situation_Room_With_Wolf_Blitzer",2020,42,198,"cnn",39,4143,1,0,8.3291754420774,39,0,51
"cnn",49,9909,"The_Situation_Room_With_Wolf_Blitzer",2020,138,412,"cnn",40,9909,1,0,9.2011987140589,40,0,51
"cnn",50,6865,"The_Situation_Room_With_Wolf_Blitzer",2020,78,343,"cnn",41,6865,1,0,8.83419131820207,41,0,51
"cnn",51,8687,"The_Situation_Room_With_Wolf_Blitzer",2020,78,410,"cnn",42,8687,1,0,9.06958293425992,42,0,51
"cnn",52,5304,"The_Situation_Room_With_Wolf_Blitzer",2020,65,181,"cnn",43,5304,1,0,8.5762165318657,43,0,51
"cnn",35,76,"United_Shades_of_America",2020,2,3,"cnn",26,76,1,0,4.33073334028633,26,0,52
"cnn",41,3846,"Vice_Presidential_Debate",2020,30,56,"cnn",32,3846,1,0,8.25478892614873,32,0,53
"cnn",22,1192,"We_Remember_A_National_Memorial_Service_for_Covid-19",2020,40,27,"cnn",13,1192,1,0,7.0833878476253,13,0,54
"cnn",30,256,"William_Barr_House_Judiciary_Hearing",2020,2,4,"cnn",21,256,1,0,5.54517744447956,21,0,55
"fox",49,70,"All_American_Christmas_at_Fox_Square",2020,1,1,"fox",40,70,0,0,4.24849524204936,0,0,56
"fox",15,1515,"America_Together_Keeping_the_Faith",2020,21,37,"fox",6,1515,0,0,7.32317071794347,0,0,57
"fox",9,6345,"Americas_News_Headquarters",2020,48,285,"fox",0,6345,0,0,8.75542238014849,0,0,58
"fox",10,12651,"Americas_News_Headquarters",2020,110,402,"fox",1,12651,0,0,9.44549154241467,0,0,58
"fox",11,10575,"Americas_News_Headquarters",2020,55,292,"fox",2,10575,0,0,9.26624800391448,0,0,58
"fox",12,8648,"Americas_News_Headquarters",2020,56,393,"fox",3,8648,0,0,9.06508335931904,0,0,58
"fox",13,6706,"Americas_News_Headquarters",2020,76,297,"fox",4,6706,0,0,8.81075792702617,0,0,58
"fox",14,8922,"Americas_News_Headquarters",2020,91,423,"fox",5,8922,0,0,9.09627541568821,0,0,58
"fox",15,12293,"Americas_News_Headquarters",2020,122,439,"fox",6,12293,0,0,9.41678527366734,0,0,58
"fox",16,11308,"Americas_News_Headquarters",2020,122,405,"fox",7,11308,0,0,9.33326571881348,0,0,58
"fox",17,12388,"Americas_News_Headquarters",2020,111,343,"fox",8,12388,0,0,9.42448354109309,0,0,58
"fox",18,11818,"Americas_News_Headquarters",2020,71,392,"fox",9,11818,0,0,9.37737907190562,0,0,58
"fox",19,9990,"Americas_News_Headquarters",2020,84,384,"fox",10,9990,0,0,9.2093398716426,0,0,58
"fox",20,5333,"Americas_News_Headquarters",2020,46,123,"fox",11,5333,0,0,8.5816692106006,0,0,58
"fox",21,7629,"Americas_News_Headquarters",2020,82,187,"fox",12,7629,0,0,8.93971205409023,0,0,58
"fox",23,2191,"Americas_News_Headquarters",2020,17,50,"fox",14,2191,0,0,7.69211333959547,0,0,58
"fox",24,2794,"Americas_News_Headquarters",2020,20,75,"fox",15,2794,0,0,7.93522953981691,0,0,58
"fox",25,5307,"Americas_News_Headquarters",2020,40,109,"fox",16,5307,0,0,8.57678198282789,0,0,58
"fox",26,5177,"Americas_News_Headquarters",2020,29,228,"fox",17,5177,0,0,8.5519810169019,0,0,58
"fox",27,5647,"Americas_News_Headquarters",2020,38,113,"fox",18,5647,0,0,8.63887970967284,0,0,58
"fox",28,3986,"Americas_News_Headquarters",2020,41,113,"fox",19,3986,0,0,8.29054350077274,0,0,58
"fox",29,4716,"Americas_News_Headquarters",2020,29,107,"fox",20,4716,0,0,8.45871626165726,0,0,58
"fox",30,5083,"Americas_News_Headquarters",2020,33,126,"fox",21,5083,0,0,8.5336569174469,0,0,58
"fox",31,7221,"Americas_News_Headquarters",2020,57,136,"fox",22,7221,0,0,8.88474872645118,0,0,58
"fox",32,5363,"Americas_News_Headquarters",2020,46,103,"fox",23,5363,0,0,8.58727879898293,0,0,58
"fox",33,1781,"Americas_News_Headquarters",2020,11,37,"fox",24,1781,0,0,7.48493028328966,0,0,58
"fox",34,2945,"Americas_News_Headquarters",2020,22,57,"fox",25,2945,0,0,7.98786409608569,0,0,58
"fox",37,3076,"Americas_News_Headquarters",2020,23,115,"fox",28,3076,0,0,8.03138533062553,0,0,58
"fox",39,185,"Americas_News_Headquarters",2020,0,4,"fox",30,185,0,0,5.22035582507832,0,0,58
"fox",40,5343,"Americas_News_Headquarters",2020,15,173,"fox",31,5343,0,0,8.58354257195777,0,0,58
"fox",41,5785,"Americas_News_Headquarters",2020,30,182,"fox",32,5785,0,0,8.66302363962778,0,0,58
"fox",42,2836,"Americas_News_Headquarters",2020,15,104,"fox",33,2836,0,0,7.95014988765202,0,0,58
"fox",43,1695,"Americas_News_Headquarters",2020,19,37,"fox",34,1695,0,0,7.43543801981455,0,0,58
"fox",44,1106,"Americas_News_Headquarters",2020,12,20,"fox",35,1106,0,0,7.00850518208228,0,0,58
"fox",46,1084,"Americas_News_Headquarters",2020,11,39,"fox",37,1084,0,0,6.98841318199959,0,0,58
"fox",47,5680,"Americas_News_Headquarters",2020,38,170,"fox",38,5680,0,0,8.6447065117152,0,0,58
"fox",48,4629,"Americas_News_Headquarters",2020,44,111,"fox",39,4629,0,0,8.44009614103127,0,0,58
"fox",49,3397,"Americas_News_Headquarters",2020,19,101,"fox",40,3397,0,0,8.13064796816058,0,0,58
"fox",50,1769,"Americas_News_Headquarters",2020,8,71,"fox",41,1769,0,0,7.47816969415979,0,0,58
"fox",51,3468,"Americas_News_Headquarters",2020,32,133,"fox",42,3468,0,0,8.15133333790043,0,0,58
"fox",52,2377,"Americas_News_Headquarters",2020,27,104,"fox",43,2377,0,0,7.77359446736019,0,0,58
"fox",9,2417,"Americas_Newsroom",2020,14,63,"fox",0,2417,0,0,7.79028238070348,0,0,59
"fox",10,10996,"Americas_Newsroom",2020,48,293,"fox",1,10996,0,0,9.30528684928514,0,0,59
"fox",11,16203,"Americas_Newsroom",2020,59,512,"fox",2,16203,0,0,9.692951689261,0,0,59
"fox",12,15029,"Americas_Newsroom",2020,92,538,"fox",3,15029,0,0,9.61773694693409,0,0,59
"fox",13,18877,"Americas_Newsroom",2020,133,857,"fox",4,18877,0,0,9.84569952876873,0,0,59
"fox",14,15331,"Americas_Newsroom",2020,130,698,"fox",5,15331,0,0,9.63763220131045,0,0,59
"fox",15,17340,"Americas_Newsroom",2020,166,756,"fox",6,17340,0,0,9.76077125033453,0,0,59
"fox",16,12950,"Americas_Newsroom",2020,104,397,"fox",7,12950,0,0,9.46885106712768,0,0,59
"fox",17,10179,"Americas_Newsroom",2020,91,323,"fox",8,10179,0,0,9.22808205345234,0,0,59
"fox",18,3986,"Americas_Newsroom",2020,25,91,"fox",9,3986,0,0,8.29054350077274,0,0,59
"fox",19,8098,"Americas_Newsroom",2020,65,288,"fox",10,8098,0,0,8.99937239659211,0,0,59
"fox",20,5683,"Americas_Newsroom",2020,49,202,"fox",11,5683,0,0,8.64523454129712,0,0,59
"fox",22,2612,"Americas_Newsroom",2020,25,38,"fox",13,2612,0,0,7.86787149039632,0,0,59
"fox",23,868,"Americas_Newsroom",2020,8,17,"fox",14,868,0,0,6.76619171466035,0,0,59
"fox",24,1855,"Americas_Newsroom",2020,15,52,"fox",15,1855,0,0,7.52563997504154,0,0,59
"fox",25,2077,"Americas_Newsroom",2020,13,50,"fox",16,2077,0,0,7.63867982387611,0,0,59
"fox",26,7617,"Americas_Newsroom",2020,63,284,"fox",17,7617,0,0,8.93813787037279,0,0,59
"fox",27,4127,"Americas_Newsroom",2020,21,114,"fox",18,4127,0,0,8.32530602975258,0,0,59
"fox",28,5106,"Americas_Newsroom",2020,43,113,"fox",19,5106,0,0,8.53817159780143,0,0,59
"fox",29,7135,"Americas_Newsroom",2020,56,177,"fox",20,7135,0,0,8.87276752991094,0,0,59
"fox",30,7040,"Americas_Newsroom",2020,57,123,"fox",21,7040,0,0,8.85936344915209,0,0,59
"fox",31,7824,"Americas_Newsroom",2020,69,298,"fox",22,7824,0,0,8.96495121171465,0,0,59
"fox",32,8438,"Americas_Newsroom",2020,66,168,"fox",23,8438,0,0,9.04050059268428,0,0,59
"fox",33,6451,"Americas_Newsroom",2020,43,92,"fox",24,6451,0,0,8.77199043653224,0,0,59
"fox",34,3299,"Americas_Newsroom",2020,24,56,"fox",25,3299,0,0,8.10137467122858,0,0,59
"fox",35,3299,"Americas_Newsroom",2020,25,71,"fox",26,3299,0,0,8.10137467122858,0,0,59
"fox",36,6476,"Americas_Newsroom",2020,65,142,"fox",27,6476,0,0,8.77585831479753,0,0,59
"fox",37,8136,"Americas_Newsroom",2020,48,170,"fox",28,8136,0,0,9.0040539377284,0,0,59
"fox",38,7059,"Americas_Newsroom",2020,45,157,"fox",29,7059,0,0,8.86205867739547,0,0,59
"fox",39,7493,"Americas_Newsroom",2020,70,261,"fox",30,7493,0,0,8.92172453036431,0,0,59
"fox",40,17248,"Americas_Newsroom",2020,26,552,"fox",31,17248,0,0,9.75545147370872,0,0,59
"fox",41,8849,"Americas_Newsroom",2020,23,147,"fox",32,8849,0,0,9.08805973726735,0,0,59
"fox",42,5109,"Americas_Newsroom",2020,15,58,"fox",33,5109,0,0,8.5387589693308,0,0,59
"fox",43,2893,"Americas_Newsroom",2020,18,28,"fox",34,2893,0,0,7.97004930497614,0,0,59
"fox",44,3364,"Americas_Newsroom",2020,23,53,"fox",35,3364,0,0,8.12088602109284,0,0,59
"fox",45,1195,"Americas_Newsroom",2020,5,21,"fox",36,1195,0,0,7.08590146436561,0,0,59
"fox",46,3683,"Americas_Newsroom",2020,22,87,"fox",37,3683,0,0,8.21148291644507,0,0,59
"fox",47,11857,"Americas_Newsroom",2020,62,234,"fox",38,11857,0,0,9.38067368945807,0,0,59
"fox",48,8079,"Americas_Newsroom",2020,44,285,"fox",39,8079,0,0,8.99702338147971,0,0,59
"fox",49,10968,"Americas_Newsroom",2020,46,252,"fox",40,10968,0,0,9.30273722124215,0,0,59
"fox",51,5591,"Americas_Newsroom",2020,28,136,"fox",42,5591,0,0,8.62891344102665,0,0,59
"fox",52,8313,"Americas_Newsroom",2020,41,167,"fox",43,8313,0,0,9.02557583353109,0,0,59
"fox",53,1895,"Americas_Newsroom",2020,16,56,"fox",44,1895,0,0,7.54697411751653,0,0,59
"fox",9,900,"Bill_Hemmer_Reports",2020,4,26,"fox",0,900,0,0,6.80239476332431,0,0,60
"fox",12,725,"Bill_Hemmer_Reports",2020,5,36,"fox",3,725,0,0,6.58617165485467,0,0,60
"fox",13,1252,"Bill_Hemmer_Reports",2020,7,35,"fox",4,1252,0,0,7.13249755166004,0,0,60
"fox",14,1203,"Bill_Hemmer_Reports",2020,10,47,"fox",5,1203,0,0,7.09257371597468,0,0,60
"fox",15,724,"Bill_Hemmer_Reports",2020,8,43,"fox",6,724,0,0,6.58479139238572,0,0,60
"fox",17,1962,"Bill_Hemmer_Reports",2020,10,53,"fox",8,1962,0,0,7.58171964012531,0,0,60
"fox",20,1598,"Bill_Hemmer_Reports",2020,5,72,"fox",11,1598,0,0,7.37650812632622,0,0,60
"fox",24,1178,"Bill_Hemmer_Reports",2020,7,21,"fox",15,1178,0,0,7.07157336421153,0,0,60
"fox",25,328,"Bill_Hemmer_Reports",2020,1,9,"fox",16,328,0,0,5.79301360838414,0,0,60
"fox",27,638,"Bill_Hemmer_Reports",2020,4,19,"fox",18,638,0,0,6.45833828334479,0,0,60
"fox",28,570,"Bill_Hemmer_Reports",2020,12,17,"fox",19,570,0,0,6.3456363608286,0,0,60
"fox",29,1129,"Bill_Hemmer_Reports",2020,7,40,"fox",20,1129,0,0,7.02908756414966,0,0,60
"fox",30,713,"Bill_Hemmer_Reports",2020,6,16,"fox",21,713,0,0,6.5694814204143,0,0,60
"fox",31,780,"Bill_Hemmer_Reports",2020,6,7,"fox",22,780,0,0,6.65929391968364,0,0,60
"fox",32,856,"Bill_Hemmer_Reports",2020,13,26,"fox",23,856,0,0,6.75227037614174,0,0,60
"fox",35,781,"Bill_Hemmer_Reports",2020,3,11,"fox",26,781,0,0,6.66057514983969,0,0,60
"fox",36,1336,"Bill_Hemmer_Reports",2020,3,35,"fox",27,1336,0,0,7.19743535409659,0,0,60
"fox",40,2688,"Bill_Hemmer_Reports",2020,9,71,"fox",31,2688,0,0,7.89655270164304,0,0,60
"fox",43,2247,"Bill_Hemmer_Reports",2020,15,97,"fox",34,2247,0,0,7.71735127218533,0,0,60
"fox",48,2133,"Bill_Hemmer_Reports",2020,14,80,"fox",39,2133,0,0,7.66528471847135,0,0,60
"fox",49,850,"Bill_Hemmer_Reports",2020,3,15,"fox",40,850,0,0,6.74523634948436,0,0,60
"fox",51,1693,"Bill_Hemmer_Reports",2020,10,43,"fox",42,1693,0,0,7.43425738213314,0,0,60
"fox",52,2166,"Bill_Hemmer_Reports",2020,19,57,"fox",43,2166,0,0,7.68063742756094,0,0,60
"fox",53,546,"Bill_Hemmer_Reports",2020,2,17,"fox",44,546,0,0,6.30261897574491,0,0,60
"fox",40,3288,"Breaking_News_Coverage_Anchored_by_Jon_Scott",2020,8,115,"fox",31,3288,0,0,8.09803475617607,0,0,61
"fox",40,2731,"Breaking_News_Coverage_Anchored_by_Rick_Leventhal",2020,8,130,"fox",31,2731,0,0,7.91242312147371,0,0,62
"fox",9,1647,"Cavuto_Live",2020,6,30,"fox",0,1647,0,0,7.40671073017764,0,0,63
"fox",12,1312,"Cavuto_Live",2020,11,32,"fox",3,1312,0,0,7.17930796950403,0,0,63
"fox",19,1447,"Cavuto_Live",2020,7,76,"fox",10,1447,0,0,7.27724772663148,0,0,63
"fox",20,1796,"Cavuto_Live",2020,21,42,"fox",11,1796,0,0,7.49331724886215,0,0,63
"fox",21,824,"Cavuto_Live",2020,10,18,"fox",12,824,0,0,6.71417052990947,0,0,63
"fox",23,554,"Cavuto_Live",2020,6,15,"fox",14,554,0,0,6.31716468674728,0,0,63
"fox",26,726,"Cavuto_Live",2020,4,4,"fox",17,726,0,0,6.5875500148248,0,0,63
"fox",31,1409,"Cavuto_Live",2020,0,5,"fox",22,1409,0,0,7.25063551189868,0,0,63
"fox",32,1250,"Cavuto_Live",2020,2,24,"fox",23,1250,0,0,7.13089883029635,0,0,63
"fox",33,1210,"Cavuto_Live",2020,4,11,"fox",24,1210,0,0,7.09837563859079,0,0,63
"fox",38,148,"Cavuto_Live",2020,0,0,"fox",29,148,0,0,4.99721227376411,0,0,63
"fox",41,1222,"Cavuto_Live",2020,2,32,"fox",32,1222,0,0,7.10824413973154,0,0,63
"fox",43,677,"Cavuto_Live",2020,5,5,"fox",34,677,0,0,6.51767127291227,0,0,63
"fox",45,451,"Cavuto_Live",2020,5,2,"fox",36,451,0,0,6.11146733950268,0,0,63
"fox",48,1524,"Cavuto_Live",2020,2,23,"fox",39,1524,0,0,7.32909373624659,0,0,63
"fox",11,4604,"Coronavirus_Pandemic_Coverage",2020,69,211,"fox",2,4604,0,0,8.43468076984177,0,0,64
"fox",12,25113,"Coronavirus_Pandemic_Coverage",2020,247,921,"fox",3,25113,0,0,10.1311409193282,0,0,64
"fox",13,15359,"Coronavirus_Pandemic_Coverage",2020,165,639,"fox",4,15359,0,0,9.63945690041563,0,0,64
"fox",13,2256,"Coronavirus_Pandemic_President_Trump_Virtual_Town_Hall",2020,2,128,"fox",4,2256,0,0,7.72134861261795,0,0,65
"fox",11,1881,"Coronavirus_Pandemic_Questions_Answered",2020,11,133,"fox",2,1881,0,0,7.53955882930103,0,0,66
"fox",12,2268,"Coronavirus_Pandemic_Special",2020,16,117,"fox",3,2268,0,0,7.72665366484764,0,0,67
"fox",13,3043,"Coronavirus_Pandemic_Special",2020,11,160,"fox",4,3043,0,0,8.02059914989697,0,0,67
"fox",10,1742,"FOX__Friends_First",2020,21,32,"fox",1,1742,0,0,7.46278915741245,0,0,68
"fox",11,13202,"FOX__Friends_First",2020,117,372,"fox",2,13202,0,0,9.48812361224872,0,0,68
"fox",12,13733,"FOX__Friends_First",2020,66,405,"fox",3,13733,0,0,9.52755697453028,0,0,68
"fox",13,16007,"FOX__Friends_First",2020,128,708,"fox",4,16007,0,0,9.6807814055467,0,0,68
"fox",14,11131,"FOX__Friends_First",2020,71,462,"fox",5,11131,0,0,9.31748928749323,0,0,68
"fox",15,10964,"FOX__Friends_First",2020,81,376,"fox",6,10964,0,0,9.30237245742268,0,0,68
"fox",16,11731,"FOX__Friends_First",2020,120,368,"fox",7,11731,0,0,9.36999018950572,0,0,68
"fox",17,11648,"FOX__Friends_First",2020,74,353,"fox",8,11648,0,0,9.36288977043647,0,0,68
"fox",18,3627,"FOX__Friends_First",2020,30,87,"fox",9,3627,0,0,8.1961611392829,0,0,68
"fox",19,4512,"FOX__Friends_First",2020,26,126,"fox",10,4512,0,0,8.4144957931779,0,0,68
"fox",20,6239,"FOX__Friends_First",2020,43,148,"fox",11,6239,0,0,8.73857519211079,0,0,68
"fox",21,1505,"FOX__Friends_First",2020,6,19,"fox",12,1505,0,0,7.31654817718298,0,0,68
"fox",22,1126,"FOX__Friends_First",2020,7,20,"fox",13,1126,0,0,7.02642680869964,0,0,68
"fox",23,346,"FOX__Friends_First",2020,0,10,"fox",14,346,0,0,5.84643877505772,0,0,68
"fox",24,3585,"FOX__Friends_First",2020,19,94,"fox",15,3585,0,0,8.18451375303372,0,0,68
"fox",25,560,"FOX__Friends_First",2020,0,8,"fox",16,560,0,0,6.32793678372919,0,0,68
"fox",26,5341,"FOX__Friends_First",2020,41,125,"fox",17,5341,0,0,8.58316818033977,0,0,68
"fox",27,1994,"FOX__Friends_First",2020,17,55,"fox",18,1994,0,0,7.59789795052178,0,0,68
"fox",28,2493,"FOX__Friends_First",2020,31,77,"fox",19,2493,0,0,7.82124208352356,0,0,68
"fox",29,4086,"FOX__Friends_First",2020,38,102,"fox",20,4086,0,0,8.31532177537757,0,0,68
"fox",30,2168,"FOX__Friends_First",2020,13,29,"fox",21,2168,0,0,7.68156036255954,0,0,68
"fox",31,263,"FOX__Friends_First",2020,1,5,"fox",22,263,0,0,5.57215403217776,0,0,68
"fox",32,1255,"FOX__Friends_First",2020,10,16,"fox",23,1255,0,0,7.13489085156588,0,0,68
"fox",33,695,"FOX__Friends_First",2020,5,9,"fox",24,695,0,0,6.54391184556479,0,0,68
"fox",34,1726,"FOX__Friends_First",2020,17,53,"fox",25,1726,0,0,7.45356187164337,0,0,68
"fox",35,404,"FOX__Friends_First",2020,3,4,"fox",26,404,0,0,6.00141487796115,0,0,68
"fox",36,1018,"FOX__Friends_First",2020,8,26,"fox",27,1018,0,0,6.92559519711047,0,0,68
"fox",37,2211,"FOX__Friends_First",2020,19,37,"fox",28,2211,0,0,7.70120018085745,0,0,68
"fox",38,368,"FOX__Friends_First",2020,2,0,"fox",29,368,0,0,5.90808293816893,0,0,68
"fox",39,1602,"FOX__Friends_First",2020,9,26,"fox",30,1602,0,0,7.3790081276283,0,0,68
"fox",40,7809,"FOX__Friends_First",2020,20,227,"fox",31,7809,0,0,8.96303219366268,0,0,68
"fox",41,1910,"FOX__Friends_First",2020,9,48,"fox",32,1910,0,0,7.55485852104068,0,0,68
"fox",42,1591,"FOX__Friends_First",2020,13,57,"fox",33,1591,0,0,7.37211802833779,0,0,68
"fox",43,319,"FOX__Friends_First",2020,2,10,"fox",34,319,0,0,5.76519110278484,0,0,68
"fox",44,256,"FOX__Friends_First",2020,4,2,"fox",35,256,0,0,5.54517744447956,0,0,68
"fox",45,1530,"FOX__Friends_First",2020,7,46,"fox",36,1530,0,0,7.33302301438648,0,0,68
"fox",46,2577,"FOX__Friends_First",2020,14,67,"fox",37,2577,0,0,7.85438121065236,0,0,68
"fox",47,4449,"FOX__Friends_First",2020,23,154,"fox",38,4449,0,0,8.40043463080604,0,0,68
"fox",48,1014,"FOX__Friends_First",2020,4,19,"fox",39,1014,0,0,6.92165818415113,0,0,68
"fox",49,1486,"FOX__Friends_First",2020,7,32,"fox",40,1486,0,0,7.3038432252777,0,0,68
"fox",50,928,"FOX__Friends_First",2020,4,37,"fox",41,928,0,0,6.8330317327862,0,0,68
"fox",51,3706,"FOX__Friends_First",2020,17,134,"fox",42,3706,0,0,8.21770840684531,0,0,68
"fox",52,2510,"FOX__Friends_First",2020,16,73,"fox",43,2510,0,0,7.82803803212583,0,0,68
"fox",53,1911,"FOX__Friends_First",2020,20,58,"fox",44,1911,0,0,7.55538194424027,0,0,68
"fox",9,669,"FOX_and_Friends",2020,14,41,"fox",0,669,0,0,6.50578406012823,0,0,69
"fox",10,2181,"FOX_and_Friends",2020,32,79,"fox",1,2181,0,0,7.68753876620163,0,0,69
"fox",11,17372,"FOX_and_Friends",2020,80,670,"fox",2,17372,0,0,9.76261499365471,0,0,69
"fox",12,19215,"FOX_and_Friends",2020,110,730,"fox",3,19215,0,0,9.86344650299894,0,0,69
"fox",13,18442,"FOX_and_Friends",2020,109,788,"fox",4,18442,0,0,9.82238595109909,0,0,69
"fox",14,11189,"FOX_and_Friends",2020,79,596,"fox",5,11189,0,0,9.32268643180772,0,0,69
"fox",15,14593,"FOX_and_Friends",2020,114,545,"fox",6,14593,0,0,9.58829724066775,0,0,69
"fox",16,10575,"FOX_and_Friends",2020,66,318,"fox",7,10575,0,0,9.26624800391448,0,0,69
"fox",17,8153,"FOX_and_Friends",2020,59,240,"fox",8,8153,0,0,9.00614123666291,0,0,69
"fox",18,3648,"FOX_and_Friends",2020,15,128,"fox",9,3648,0,0,8.20193435119422,0,0,69
"fox",19,1668,"FOX_and_Friends",2020,5,20,"fox",10,1668,0,0,7.41938058291869,0,0,69
"fox",20,927,"FOX_and_Friends",2020,4,7,"fox",11,927,0,0,6.83195356556585,0,0,69
"fox",21,1319,"FOX_and_Friends",2020,16,34,"fox",12,1319,0,0,7.18462915271731,0,0,69
"fox",22,1244,"FOX_and_Friends",2020,11,12,"fox",13,1244,0,0,7.12608727329912,0,0,69
"fox",23,750,"FOX_and_Friends",2020,15,15,"fox",14,750,0,0,6.62007320653036,0,0,69
"fox",24,1461,"FOX_and_Friends",2020,3,23,"fox",15,1461,0,0,7.2868764117507,0,0,69
